TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
76379551211320584390666596282899908129291410392300912898857634270831044272451,1778168765984,1778168769726,1778168769766,,,,,3782
66511757348252380547463948931483703250808052195191184620399718823486390148809,1778168787195,1778168793990,1778168794072,,,,,6876
28953960107661676466391557286391268023439445824885622340299664634192567355750,1778168894109,1778168901702,1778168901762,,,,,7652
5427812457925821212462121724820081489623140120066437829078547043761279014384,1778168023518,1778168027445,1778168031578,,,1778168027501,1778168031578,8059
24712972335363971337784787122894400052475452188957379189499184558229627117726,1778168417107,1778168419526,1778168419596,,,,,2489
41095808704031075328454906230068093768641804683626272812684753456761090871245,1778168805341,1778168805733,1778168807752,,,1778168805824,1778168807752,2411
77066763541869596733691747340817855354371656625091093075971294148008768505958,1778168805298,1778168809903,1778168809973,,,,,4674
113322990687014861233166683160384427477310249610177674957580069827289799698252,1778168845682,1778168847886,1778168847934,,,,,2251
103672347956158545954976387792082401437286701587636274736549506376807494116071,1778168274077,1778168281581,1778168281616,,,,,7538
28336294999720226935452903196095845390120554987172037603191303921250899176978,1778168408064,1778168415626,1778168415678,,,,,7613
48313029772305539491259479024052213712853234214358858229928774268758268627222,1778168497852,1778168505657,1778168505696,,,,,7843
86899448730642037898541249118354119408957729491232541734503518515654681607787,1778168738781,1778168745814,1778168745880,,,,,7098
57731028110571741494496584003273007523076927072701166921330174405393440888732,1778168255995,1778168257565,1778168261602,,,1778168257600,1778168261602,5607
72673036383681214544043129336571974328144281948516519096386386974489309596034,1778168398980,1778168403704,1778168403774,,,,,4793
65943308491467015023571534162375121250631375788267041972416501617078125543753,1778168408078,1778168409589,1778168411775,,,1778168409677,1778168411775,3697
60895153408246006673351926074372048034483598723973228544768092786995415717918,1778168417125,1778168417513,1778168417679,,,1778168417558,1778168417679,553
107535193306207056425195566465898334309538158215840335872672733759423598671841,1778168640976,1778168647695,1778168647745,,,,,6768
79370955615661642619055581543164105688597100937463828407674840765130539201909,1778168301216,1778168301599,1778168305547,,,1778168301651,1778168305547,4331
77273292024594275851466445587299747877485718384459890059200845162098389901103,1778168380881,1778168387580,1778168387625,,,,,6743
95240335261701055876283514507360915426964778062543417726741697270833374580090,1778168408019,1778168411683,1778168411775,,,,,3755
93329838461590451158058896788941286298994404146138148738378860398254679663608,1778168448448,1778168449639,1778168451783,,,1778168449680,1778168451783,3334
79722475658531891839797228125558241889103542448142018898922805778082962983797,1778168475650,1778168487636,1778168487761,,,,,12110
73510376614803862699245457278599285299132054561137167867641817051448045069823,1778168546258,1778168553631,1778168553702,,,,,7443
88932417190061019286625473621587574403218932502382905738601499810762393305095,1778168167339,1778168175586,1778168175640,,,,,8300
96098090580164192857271099639542689666649588910503695587846210750672847839986,1778168032552,1778168039401,1778168039440,,,,,6887
89202003359315371352638057493770443558550139926248462403113213774142719476315,1778168081889,1778168085552,1778168091515,,,1778168085594,1778168091515,9625
114386581968595985482703400052959507197661622839724135516543887393359538931086,1778168389946,1778168391510,1778168391722,,,1778168391575,1778168391722,1776
28613841012958428684777251295003437391562441966047825932360741690534107611565,1778168398998,1778168399618,1778168403667,,,1778168399655,1778168403667,4668
2725756371316967653805294463826052724482023925578249689185219943290892803890,1778168417108,1778168419727,1778168419797,,,,,2688
92554038060812836732393743759404545135679276900163485632220540002272240384788,1778168506934,1778168515649,1778168515692,,,,,8757
7888447189914746125016211954295072847558214994960183463098395008271133871911,1778168796246,1778168800151,1778168800244,,,,,3998
54064422446635021513405674058790548254022988188885914103953593953165853949421,1778168032560,1778168035396,1778168043557,,,1778168035469,1778168043557,10997
44844772940943527623427606861839542017554594092976039159768521599935691217751,1778168341485,1778168349614,1778168349658,,,,,8173
111209733143336283245867056285775953482278913203980087596302004419374101248993,1778168604688,1778168605623,1778168607672,,,1778168605686,1778168607672,2983
38404509335946660117071519751636505740612132533267364930654056803454213505206,1778168903166,1778168907866,1778168907942,,,,,4775
51595053146577081799377624636462990521939049143247104991165864184992070557370,1778168059686,1778168065409,1778168065452,,,,,5766
94240559478292875531230044269354498257074319673338935096049075735816964850112,1778168389937,1778168397577,1778168397630,,,,,7692
111165989173887060772447477910789835200706132058035478954401207042097620411114,1778168515966,1778168519590,1778168519645,,,,,3678
73726298236079532682918416936945010906852310325063809290179350073802142519213,1778168359642,1778168371686,1778168371761,,,,,12118
77883393808850529990033874997140233237347079971766453638668545473665567358321,1778168475598,1778168479677,1778168479727,,,,,4128
37348814249134214492454642899223082831289855294121075011501075752083164066058,1778168573416,1778168577657,1778168577708,,,,,4292
42084106324965321717229474634727332924134886655736345919784164827859084065060,1778168872861,1778168875927,1778168875972,,,,,3110
22524765783327005099735418731179426655611665392628820111344218404055504865689,1778168041573,1778168045451,1778168045508,,,,,3935
109682188551048579802108537496164976887664391335862546983006129114203146408376,1778168350523,1778168351611,1778168351651,,,,,1127
9691731189666455783332572637019725351704168844991177393235989849594525360539,1778168371823,1778168373607,1778168377626,,,1778168373637,1778168377626,5803
82068827815245176939617570313180836220733620384843368753626761133955212769343,1778168854763,1778168859768,1778168859834,,,,,5071
