Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
80,0,43,319,217,3,1778159021865,1778159021954,2310330,1571603,21735
81,0,4,434,296,43,1778159023862,1778159023961,879627,364810,397724
82,0,2,397,298,4,1778159025851,1778159025948,1276538,958197,12874
83,0,4,392,288,2,1778159027861,1778159027953,2044888,1502356,10438
84,0,5,393,298,4,1778159029857,1778159029975,2843529,2156156,28954
85,0,11,381,280,5,1778159031864,1778159031988,502126,339528,46235
86,0,1,399,297,11,1778159033860,1778159033955,1265313,941802,34938
87,0,40,272,210,1,1778159035851,1778159035972,1409844,1088470,5187
88,0,68,128,73,40,1778159037851,1778159037946,915417,521977,286198
89,0,67,100,25,68,1778159039848,1778159039973,660798,28747,624015
90,0,65,87,29,45,1778159041849,1778159041933,269984,89891,139827
91,0,93,144,48,85,1778159043858,1778159043948,736040,245223,434623
92,0,56,113,33,68,1778159045852,1778159045937,801840,234095,482620
93,0,31,106,9,89,1778159047852,1778159047916,913458,41483,807449
94,0,127,141,13,113,1778159049854,1778159049948,858555,39837,772762
95,0,147,145,16,116,1778159051855,1778159051951,734555,80906,587905
96,0,93,179,50,115,1778159053858,1778159053924,1257941,351208,808391
97,0,115,118,34,75,1778159055855,1778159055963,909021,171753,679784
98,0,101,132,21,97,1778159057855,1778159057934,814308,63091,709150
99,0,48,147,16,120,1778159059857,1778159059960,739379,80399,603706
100,0,97,140,18,110,1778159061858,1778159061945,981174,126054,771091
101,0,15,125,10,107,1778159063867,1778159064014,1053653,58608,970688
102,0,97,175,46,104,1778159065859,1778159065988,943538,137751,730915
103,0,36,297,148,97,1778159067866,1778159067976,1478267,735948,483735
104,0,4,437,295,58,1778159069871,1778159069949,3032326,2046721,402800
105,0,2,385,291,7,1778159071868,1778159071955,1892373,1429309,62594
106,0,110,263,184,4,1778159074040,1778159074110,818056,561112,28310
107,0,70,244,120,59,1778159075960,1778159076003,1202403,591104,291043
108,0,101,110,13,83,1778159077949,1778159078036,765454,90358,577813
109,0,33,255,105,118,1778159079944,1778159080007,1326264,197285,1052508
110,0,15,438,269,76,1778159081988,1778159082054,1714267,785923,656574
111,0,19,256,176,15,1778159083898,1778159083963,1234174,848416,72435
112,0,35,94,22,56,1778159085903,1778159086014,645306,150950,384555
113,0,48,163,26,112,1778159087896,1778159088017,1179795,77776,992954
114,0,106,172,45,114,1778159089903,1778159090013,991412,126773,828009
115,0,55,154,28,106,1778159091890,1778159091954,732561,133075,504441
116,0,88,156,28,107,1778159093906,1778159094015,1062747,190653,729113
117,0,128,144,22,104,1778159095898,1778159096056,1081592,74259,920333
118,0,113,156,19,128,1778159097981,1778159098186,1005991,55950,923554
119,0,102,153,32,113,1778159099933,1778159100100,742922,155238,548872
120,0,53,152,34,102,1778159101894,1778159102062,1035360,231452,694981
121,0,84,175,44,103,1778159103902,1778159103997,1136979,152038,900572
122,0,25,403,232,99,1778159105949,1778159106037,1590555,638082,754448
123,0,1,395,297,25,1778159107889,1778159107959,1840145,1383223,116967
124,0,4,393,291,2,1778159109894,1778159109998,2625024,1943723,13386
125,0,50,104,51,4,1778159111877,1778159112026,631813,291211,34824
126,0,30,167,23,130,1778159113891,1778159114006,1037085,61071,938830
127,0,0,41,0,41,1778159115865,1778159115911,186967,0,186967
128,0,0,0,0,0,1778159117861,1778159117945,0,0,0
129,0,0,0,0,0,1778159119861,1778159119951,0,0,0
130,0,0,0,0,0,1778159121862,1778159121940,0,0,0
