Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
29,1,0,53,0,53,1778207155803,1778207155863,170285,0,170285
30,1,0,6,0,6,1778207157483,1778207157609,5484,0,5484
31,1,0,8,0,8,1778207159479,1778207159615,10078,0,10078
32,1,0,2,0,2,1778207161480,1778207161612,1736,0,1736
33,1,124,92,92,0,1778207163495,1778207163719,95751,95751,0
34,1,33,259,0,35,1778207165519,1778207165775,751927,0,52230
35,1,0,200,143,24,1778207167522,1778207167694,323637,132823,25036
36,1,13,163,50,18,1778207169518,1778207169735,453852,148292,18258
37,1,19,184,74,20,1778207171509,1778207171761,547594,62628,33576
38,1,0,301,0,40,1778207173548,1778207173791,824402,0,60545
39,1,28,202,98,17,1778207175726,1778207175831,524708,78083,18037
40,1,0,219,38,52,1778207177662,1778207177802,553930,105045,81205
41,1,0,216,81,37,1778207179587,1778207179713,543591,48170,33812
42,1,0,218,17,57,1778207181599,1778207181746,507038,44593,76088
43,1,0,179,84,5,1778207183566,1778207183733,467160,45326,4390
44,1,0,375,0,86,1778207185654,1778207185954,969261,0,160791
45,1,0,119,24,20,1778207187537,1778207187660,360708,9386,15420
46,1,0,347,0,106,1778207189578,1778207189807,752934,0,131936
47,1,0,131,0,6,1778207191527,1778207191718,562358,0,4798
48,1,0,220,18,87,1778207193543,1778207193714,324444,24578,137565
49,1,0,280,0,17,1778207195540,1778207195764,917545,0,13942
50,1,0,53,14,30,1778207197503,1778207197622,84375,2828,34070
51,1,0,292,0,44,1778207199565,1778207199716,611640,0,32338
52,1,0,132,0,2,1778207201614,1778207201816,574402,0,1624
53,1,136,87,84,3,1778207203518,1778207203651,98814,96906,1908
54,1,74,247,0,5,1778207205538,1778207205732,799292,0,6423
55,1,6,186,110,2,1778207207538,1778207207672,504075,119161,1210
56,1,117,111,6,1,1778207209527,1778207209673,345187,18492,588
57,1,86,137,0,3,1778207211532,1778207211713,690850,0,1845
58,1,0,248,86,31,1778207213539,1778207213707,475080,172579,29790
59,1,0,236,0,19,1778207215559,1778207215730,892273,0,10863
61,2,0,80,0,80,1778207219885,1778207219952,222858,0,222858
62,2,0,65,0,65,1778207221508,1778207221634,88406,0,88406
63,2,0,5,0,5,1778207223502,1778207223626,2080,0,2080
64,2,0,32,0,32,1778207225512,1778207225659,30810,0,30810
65,2,0,36,0,36,1778207227507,1778207227645,22235,0,22235
66,2,0,50,50,0,1778207229516,1778207229645,29319,29319,0
67,2,28,301,0,29,1778207231560,1778207231826,795014,0,33930
68,2,3,175,29,59,1778207233542,1778207233708,511113,16634,89355
69,2,7,265,0,3,1778207235582,1778207235793,712784,0,6300
70,2,183,272,26,164,1778207237957,1778207238054,651462,21837,225467
71,2,10,483,0,200,1778207239874,1778207240004,1231978,0,428878
72,2,0,138,36,10,1778207241580,1778207241744,454097,16752,19570
73,2,11,393,0,25,1778207243750,1778207243882,996828,0,26568
74,2,0,220,87,24,1778207245574,1778207245715,547057,30297,32319
75,2,0,347,0,58,1778207247654,1778207247770,779300,0,71800
76,2,0,163,62,26,1778207249577,1778207249670,358696,15144,20124
77,2,0,291,0,48,1778207251609,1778207251711,632576,0,70734
78,2,32,131,0,37,1778207253582,1778207253725,470934,0,66133
79,2,118,219,32,24,1778207255589,1778207255697,465999,70030,30323
80,2,0,279,0,3,1778207257595,1778207257813,1199014,0,5478
81,2,92,15,15,0,1778207259517,1778207259660,16890,16890,0
82,2,10,100,0,8,1778207261565,1778207261704,300638,0,8312
83,2,0,25,0,25,1778207263523,1778207263622,33760,0,33760
84,2,0,0,0,0,1778207265517,1778207265637,0,0,0
85,2,0,0,0,0,1778207267516,1778207267640,0,0,0
86,2,0,0,0,0,1778207269517,1778207269638,0,0,0
