Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
63,0,64,172,67,80,1778169121961,1778169122051,908771,353734,423075
64,0,14,146,54,76,1778169123921,1778169124002,1055175,390040,549561
65,0,11,145,48,87,1778169125921,1778169125979,868936,56714,800401
66,0,0,126,50,69,1778169127909,1778169127980,400416,158693,219514
67,0,10,187,98,58,1778169129921,1778169130044,978286,512420,303766
68,0,34,268,164,59,1778169131930,1778169132035,1933737,1183031,426039
69,0,8,92,43,38,1778169133924,1778169134006,410941,49531,348758
70,0,68,139,48,74,1778169135947,1778169136060,444881,153451,237072
71,0,59,78,6,69,1778169137925,1778169138024,402505,30932,356108
72,0,0,71,3,63,1778169139908,1778169139989,505576,21351,448642
73,0,107,97,0,96,1778169141909,1778169142021,879572,0,878439
74,0,106,113,5,105,1778169143919,1778169144037,732532,15725,707372
75,0,91,115,3,110,1778169145918,1778169145996,587012,15300,561513
76,0,1,98,1,96,1778169147921,1778169147999,696142,7098,681943
77,0,112,97,2,94,1778169149911,1778169150007,867389,10189,856115
78,0,90,116,4,111,1778169151925,1778169152024,785005,12398,769509
79,0,103,93,3,88,1778169153915,1778169153991,471068,15183,445763
80,0,122,114,4,108,1778169155911,1778169155994,805157,28230,762813
81,0,97,129,14,109,1778169157924,1778169157995,1152569,126796,987461
82,0,92,102,2,100,1778169159910,1778169159976,749132,6042,743090
83,0,105,97,2,94,1778169161917,1778169161999,489144,10061,474048
84,0,85,107,3,103,1778169163920,1778169164038,756595,21184,728351
85,0,101,87,4,83,1778169165915,1778169165989,767984,20003,747981
86,0,112,106,3,103,1778169167917,1778169167987,693891,8970,684921
87,0,101,118,1,117,1778169169913,1778169169984,588483,4979,583504
88,0,43,178,49,103,1778169171917,1778169172010,1246645,342987,721653
89,0,20,189,60,113,1778169173911,1778169174017,1357282,267551,1017821
90,0,9,131,46,79,1778169175912,1778169175979,690108,135018,537477
91,0,23,139,43,83,1778169177919,1778169178005,689301,213086,411798
92,0,52,110,25,78,1778169179912,1778169179993,763710,173507,541618
93,0,3,129,33,90,1778169181917,1778169181993,928652,102500,804602
94,0,4,105,27,73,1778169183916,1778169183993,610984,78663,517745
95,0,67,131,27,99,1778169185920,1778169186066,652828,134327,493628
96,0,32,119,10,87,1778169187914,1778169187995,821469,68980,600739
97,0,11,166,20,142,1778169189919,1778169190017,1384476,98169,1266673
98,0,75,139,33,97,1778169191918,1778169192028,748608,95530,627039
99,0,0,110,21,75,1778169193919,1778169194025,537805,102460,367040
100,0,60,109,17,85,1778169195917,1778169195998,746559,116299,582369
101,0,15,133,32,90,1778169197933,1778169198066,1088417,220697,801869
102,0,18,103,14,79,1778169199922,1778169200003,602994,39374,535494
103,0,52,102,16,82,1778169201921,1778169202008,491000,76865,394922
104,0,0,96,4,92,1778169203924,1778169204000,652403,27152,625251
105,0,104,101,2,99,1778169205926,1778169206006,880358,9566,870792
106,0,14,145,25,106,1778169207929,1778169208035,775333,69896,666298
107,0,82,101,19,80,1778169210075,1778169210138,494922,93001,392140
108,0,72,120,35,82,1778169212057,1778169212130,825897,240738,564524
109,0,31,97,18,72,1778169213984,1778169214079,775847,110653,635526
110,0,1,82,4,78,1778169215960,1778169216061,548973,11095,537878
111,0,65,117,16,100,1778169218018,1778169218079,560644,76519,479344
112,0,9,122,33,84,1778169219986,1778169220060,825149,223068,568287
113,0,6,125,41,73,1778169221972,1778169222041,843737,173757,638033
114,0,12,132,37,89,1778169223953,1778169224044,719553,100352,602926
115,0,6,123,33,80,1778169225956,1778169226043,579246,155299,376887
116,0,74,128,34,81,1778169227984,1778169228079,862804,229082,546131
117,0,6,123,43,74,1778169229976,1778169230053,903280,214259,644774
118,0,37,283,169,68,1778169231984,1778169232105,1054691,461659,467349
119,0,6,66,27,37,1778169233927,1778169233980,303845,124039,170617
120,0,69,134,31,88,1778169235965,1778169236061,893941,206590,587384
121,0,36,144,31,101,1778169237966,1778169238051,989612,99903,874031
122,0,0,80,7,68,1778169239940,1778169240036,482208,18349,450751
123,0,104,105,3,99,1778169241966,1778169242048,486212,13878,458465
124,0,105,106,2,104,1778169243944,1778169244008,698064,13162,684902
125,0,19,153,39,106,1778169245967,1778169246045,1198274,239819,913571
126,0,30,136,59,67,1778169247952,1778169248045,593886,153174,414746
127,0,77,147,43,94,1778169249953,1778169250025,672171,196359,430151
128,0,4,127,40,77,1778169251951,1778169252042,835860,263024,507078
129,0,67,150,38,103,1778169253962,1778169254056,1040117,125986,884933
130,0,14,155,41,103,1778169255955,1778169256062,864038,105396,730379
131,0,11,127,34,80,1778169257952,1778169258038,576786,154172,363692
132,0,19,138,48,81,1778169259953,1778169260019,898144,312021,527617
133,0,0,148,46,93,1778169261948,1778169262041,1164847,311621,792603
134,0,100,74,3,70,1778169263955,1778169264046,417946,7512,407930
135,0,110,104,2,101,1778169265961,1778169266028,466643,8965,453195
136,0,112,122,3,114,1778169267963,1778169268047,793184,19494,741201
137,0,100,128,2,125,1778169269980,1778169270083,1076307,1034,1066743
138,0,100,108,2,103,1778169271958,1778169272041,684062,4947,671695
139,0,113,110,0,107,1778169273959,1778169274052,493187,0,479747
140,0,108,129,4,122,1778169275981,1778169276065,837473,25917,792119
141,0,98,117,4,109,1778169277993,1778169278089,939259,9962,927351
142,0,78,107,0,105,1778169279981,1778169280086,610475,0,605515
143,0,103,89,3,85,1778169281969,1778169282065,396747,13325,378980
144,0,106,109,1,107,1778169283981,1778169284109,707162,6469,694217
145,0,94,134,10,116,1778169285978,1778169286053,991440,3890,976415
146,0,12,172,55,104,1778169287975,1778169288074,767395,132412,603672
147,0,0,93,22,68,1778169289966,1778169290077,409966,96865,299891
148,0,42,109,10,89,1778169291964,1778169292027,692405,63481,565446
149,0,0,103,4,98,1778169293961,1778169294028,827701,9320,818056
150,0,99,110,4,104,1778169295961,1778169296066,676736,9425,662605
151,0,13,160,46,102,1778169297955,1778169298037,690886,198356,440778
152,0,0,109,30,75,1778169299964,1778169300058,690325,189880,475123
153,0,99,129,29,93,1778169302113,1778169302165,991665,164158,784569
154,0,101,143,34,99,1778169304056,1778169304130,675967,80587,571682
155,0,96,142,38,101,1778169306042,1778169306105,616937,164988,438928
156,0,55,126,29,96,1778169308010,1778169308102,798495,183684,608476
157,0,14,126,38,77,1778169310018,1778169310069,805170,130808,639240
158,0,13,142,43,87,1778169311988,1778169312086,686222,98339,560436
159,0,15,150,34,106,1778169313986,1778169314038,635820,144013,449455
160,0,61,142,41,91,1778169316006,1778169316115,895994,258604,574318
161,0,0,113,19,89,1778169317992,1778169318077,790191,44907,736005
162,0,8,132,30,91,1778169319989,1778169320080,698162,67436,606010
163,0,6,125,25,87,1778169322001,1778169322078,530417,105925,369413
164,0,48,318,182,81,1778169324039,1778169324107,1990975,1139195,507521
165,0,4,107,49,48,1778169325970,1778169326035,755810,304895,393104
166,0,0,99,26,61,1778169327976,1778169328046,448445,56692,365583
167,0,17,138,40,86,1778169329998,1778169330062,578676,167575,360829
168,0,31,93,14,72,1778169332009,1778169332075,576632,86737,446534
169,0,109,101,0,101,1778169334019,1778169334107,830941,0,830941
170,0,82,151,29,109,1778169336085,1778169336178,808898,66005,713306
171,0,66,165,67,82,1778169338009,1778169338090,690710,280251,343541
172,0,6,143,60,66,1778169339993,1778169340073,881211,369591,406911
173,0,1,110,37,68,1778169341990,1778169342067,688527,125317,554503
174,0,35,134,46,75,1778169343985,1778169344118,645847,100634,516771
175,0,10,113,26,84,1778169345985,1778169346095,470293,108104,349719
176,0,9,137,28,102,1778169348003,1778169348155,851800,173983,634321
177,0,40,170,66,87,1778169350004,1778169350110,1388142,538764,710606
178,0,14,49,18,28,1778169351973,1778169352040,326184,37344,282627
179,0,29,123,36,79,1778169353997,1778169354103,508175,148470,326722
180,0,50,101,30,65,1778169355989,1778169356091,617089,183096,397369
181,0,71,159,47,101,1778169358027,1778169358105,1289466,380703,819647
182,0,1,114,26,84,1778169359983,1778169360146,914796,54864,851493
183,0,13,101,10,91,1778169361993,1778169362106,410829,40519,370310
184,0,75,107,13,92,1778169364010,1778169364106,647452,78451,556933
185,0,0,103,17,83,1778169365990,1778169366077,824896,135955,664953
186,0,0,101,13,85,1778169367997,1778169368094,882533,25745,850847
187,0,111,101,6,92,1778169370022,1778169370099,402689,23839,366914
188,0,0,114,3,111,1778169372030,1778169372123,683641,17959,665682
189,0,69,138,29,102,1778169374019,1778169374096,1097631,230407,811594
190,0,5,104,30,69,1778169375998,1778169376098,753967,57809,686519
191,0,11,136,46,80,1778169377992,1778169378105,534685,180704,314710
192,0,6,122,31,86,1778169380011,1778169380082,719996,182793,507726
193,0,8,159,81,70,1778169382005,1778169382062,1252086,637634,551486
194,0,7,89,31,48,1778169384018,1778169384096,552938,58612,475418
195,0,12,132,35,94,1778169386013,1778169386095,513259,135938,365669
196,0,0,123,31,86,1778169387998,1778169388094,723311,182146,505909
197,0,144,113,33,77,1778169390229,1778169390325,915886,267291,624288
198,0,51,273,144,88,1778169392220,1778169392286,1262121,293182,885444
199,0,95,101,38,55,1778169394117,1778169394169,395159,148235,215717
200,0,35,121,22,95,1778169396110,1778169396169,713416,129435,560450
201,0,82,116,35,73,1778169398136,1778169398188,915513,275788,576700
202,0,17,93,8,82,1778169400065,1778169400136,825924,14482,806011
203,0,94,91,1,90,1778169402131,1778169402199,352061,3851,348210
204,0,96,100,4,94,1778169404125,1778169404216,587331,23442,552163
205,0,48,145,41,99,1778169406147,1778169406201,1137382,321330,776859
206,0,20,132,55,65,1778169408060,1778169408132,751875,95939,635047
207,0,9,128,45,76,1778169410036,1778169410092,473471,165986,281653
208,0,9,101,28,69,1778169412033,1778169412094,574450,159128,392591
209,0,33,134,24,104,1778169414070,1778169414123,1033088,184759,802147
210,0,2,125,37,79,1778169416035,1778169416117,842697,61791,765884
211,0,4,129,40,81,1778169418026,1778169418110,472226,146242,296735
212,0,49,125,30,91,1778169420056,1778169420139,710603,170457,517417
213,0,0,142,49,83,1778169422035,1778169422097,1084571,374128,634080
214,0,8,129,45,73,1778169424033,1778169424124,797252,73852,705348
215,0,0,143,60,75,1778169426020,1778169426093,516058,216357,270862
216,0,5,122,31,84,1778169428067,1778169428166,692395,175734,476967
217,0,0,107,33,67,1778169430015,1778169430136,817241,251923,511882
218,0,0,88,1,85,1778169432005,1778169432102,820471,1580,815731
219,0,107,103,3,100,1778169434041,1778169434142,372862,10836,362026
220,0,52,164,44,108,1778169436051,1778169436112,915220,245376,602920
221,0,6,100,29,67,1778169438009,1778169438079,754227,218662,505404
222,0,0,113,29,82,1778169440019,1778169440094,831176,44537,783566
223,0,45,144,35,103,1778169442094,1778169442205,524737,127315,375591
224,0,35,134,38,87,1778169444058,1778169444161,749198,212313,486605
225,0,56,127,39,78,1778169446031,1778169446108,956604,293626,587697
226,0,8,139,46,87,1778169448041,1778169448108,907606,69469,829072
227,0,88,158,42,102,1778169450077,1778169450149,560528,148730,362224
228,0,6,155,54,88,1778169452057,1778169452136,856273,298080,486430
229,0,33,325,197,75,1778169454063,1778169454133,2438863,1477611,563771
230,0,0,72,31,33,1778169456004,1778169456091,368324,44407,312466
231,0,7,124,36,77,1778169458049,1778169458145,431549,125028,268315
232,0,84,126,35,82,1778169460061,1778169460161,691267,191782,450162
233,0,37,125,29,84,1778169462045,1778169462109,928180,215203,623931
234,0,0,92,3,89,1778169464006,1778169464101,841805,4170,837635
235,0,100,103,1,99,1778169466023,1778169466080,347218,3362,333770
236,0,47,141,32,104,1778169468026,1778169468102,758584,171903,559812
237,0,20,108,29,72,1778169470042,1778169470132,799422,214492,533170
238,0,0,85,2,81,1778169472026,1778169472105,764326,2699,758937
239,0,0,100,2,98,1778169474048,1778169474139,337992,6746,331246
240,0,0,102,0,102,1778169476062,1778169476135,546966,0,546966
241,0,116,101,4,95,1778169478236,1778169478308,759102,30020,714066
242,0,94,126,4,116,1778169480165,1778169480238,1108535,5659,1094399
243,0,11,99,3,94,1778169482065,1778169482142,328240,9927,311699
244,0,111,117,2,110,1778169484153,1778169484251,633611,10819,595749
245,0,99,116,5,111,1778169486155,1778169486229,856847,36908,819939
246,0,0,100,1,99,1778169488131,1778169488203,927525,1338,926187
247,0,110,113,3,100,1778169490122,1778169490197,376410,9973,333198
248,0,0,111,1,110,1778169492098,1778169492178,588884,5299,583585
249,0,1,94,2,92,1778169494108,1778169494203,688501,14642,673859
250,0,114,111,6,98,1778169496128,1778169496187,928396,7675,911779
251,0,99,136,9,123,1778169498116,1778169498187,444805,29264,402541
252,0,24,149,40,104,1778169500110,1778169500159,778897,208714,544096
253,0,48,121,40,72,1778169502113,1778169502179,875556,289284,521186
254,0,29,109,20,86,1778169504075,1778169504157,819343,23707,792080
255,0,26,84,29,42,1778169506051,1778169506114,263591,90809,132057
256,0,27,121,28,89,1778169508080,1778169508173,627730,145023,461990
257,0,36,124,30,82,1778169510067,1778169510225,896103,216547,592949
258,0,16,122,56,59,1778169512060,1778169512129,863233,285431,538104
259,0,55,122,23,88,1778169514055,1778169514125,753027,70881,648251
260,0,24,111,34,67,1778169516074,1778169516178,569766,174463,343990
261,0,97,126,33,88,1778169518060,1778169518148,894564,234214,624864
262,0,41,141,42,87,1778169520062,1778169520159,1260109,366399,792459
263,0,96,93,1,90,1778169522061,1778169522119,620280,3041,611157
264,0,158,100,2,98,1778169524093,1778169524168,509147,10170,498977
265,0,71,161,41,108,1778169526107,1778169526180,1140056,289810,765422
266,0,74,101,25,69,1778169528100,1778169528196,700286,66270,626694
267,0,24,125,33,87,1778169530077,1778169530131,789610,98115,676623
268,0,89,126,35,89,1778169532080,1778169532155,629459,174632,444845
269,0,6,139,41,89,1778169534060,1778169534136,968377,285394,620327
270,0,6,111,36,66,1778169536067,1778169536138,850387,186195,591589
271,0,3,125,22,97,1778169538065,1778169538150,713771,64857,631216
272,0,0,79,10,69,1778169540046,1778169540172,392552,49642,342910
273,0,2,91,1,90,1778169542083,1778169542156,632219,6939,625280
274,0,83,150,46,96,1778169544093,1778169544154,1067864,186504,857992
275,0,2,133,36,92,1778169546075,1778169546152,644079,104783,524741
276,0,35,322,191,84,1778169548131,1778169548216,1600151,948761,417919
277,0,0,77,31,35,1778169550041,1778169550132,529764,213181,240970
278,0,19,111,24,79,1778169552060,1778169552148,906571,149014,702534
279,0,19,119,24,89,1778169554051,1778169554117,761916,67871,677073
280,0,102,98,2,94,1778169556059,1778169556140,475413,9694,456025
281,0,0,110,7,103,1778169558034,1778169558119,750729,47737,702992
282,0,0,146,35,104,1778169560050,1778169560138,1001765,60711,919289
283,0,0,125,29,90,1778169562047,1778169562157,763348,82128,664236
284,0,0,130,35,92,1778169564071,1778169564216,635555,170971,449929
285,0,83,110,26,77,1778169566218,1778169566264,762523,180138,533900
286,0,79,124,29,83,1778169568157,1778169568228,941849,145291,738096
287,0,97,108,26,79,1778169570150,1778169570226,653475,74121,570817
288,0,69,130,27,97,1778169572100,1778169572200,626552,129732,468012
289,0,65,119,37,78,1778169574129,1778169574231,813022,252498,533239
290,0,105,99,25,65,1778169576112,1778169576195,684398,74458,571231
291,0,105,155,45,105,1778169578180,1778169578243,789902,123105,653131
292,0,89,152,39,105,1778169580112,1778169580194,710801,181656,491890
293,0,77,148,46,89,1778169582119,1778169582218,988451,307029,594644
294,0,84,121,35,77,1778169584109,1778169584192,1030359,286554,665998
295,0,6,90,3,84,1778169586119,1778169586296,534605,8181,518244
296,0,95,106,3,100,1778169588120,1778169588193,490206,13863,462501
297,0,59,135,33,97,1778169590131,1778169590187,891607,217294,641365
298,0,37,119,37,72,1778169592095,1778169592163,890449,220214,616780
299,0,4,121,31,78,1778169594063,1778169594154,561631,77866,453635
300,0,0,88,5,80,1778169596056,1778169596153,396894,22471,360934
301,0,106,101,0,99,1778169598128,1778169598227,663380,0,650284
302,0,104,109,0,108,1778169600149,1778169600242,933578,0,925019
303,0,110,106,2,104,1778169602108,1778169602201,649473,4964,644509
304,0,97,112,1,111,1778169604116,1778169604217,504115,4492,499623
305,0,105,109,3,101,1778169606106,1778169606167,702326,19314,650826
306,0,100,116,1,115,1778169608104,1778169608178,980063,8446,971617
307,0,95,110,4,106,1778169610114,1778169610217,736232,9840,726392
308,0,91,103,4,97,1778169612099,1778169612179,455385,17666,428887
309,0,88,107,6,93,1778169614083,1778169614172,685784,38432,596104
310,0,99,114,0,113,1778169616087,1778169616175,950719,0,950322
311,0,102,100,1,99,1778169618121,1778169618201,682696,2412,680284
312,0,90,146,25,105,1778169620107,1778169620179,641104,109648,461255
313,0,87,202,68,120,1778169622108,1778169622179,1289930,434020,766557
314,0,36,125,33,87,1778169624085,1778169624179,910965,171951,729280
315,0,58,135,43,83,1778169626113,1778169626206,704027,100579,582385
316,0,67,127,28,92,1778169628107,1778169628195,549126,120843,398087
317,0,67,143,35,96,1778169630104,1778169630176,899787,219891,604495
318,0,6,130,33,87,1778169632091,1778169632190,917850,161262,721844
319,0,17,362,207,91,1778169634171,1778169634230,1202170,476070,578910
320,0,0,55,25,24,1778169636066,1778169636123,230439,104701,100606
321,0,0,117,29,78,1778169638078,1778169638143,726185,179907,484245
322,0,19,129,42,80,1778169640085,1778169640145,850149,160271,656488
323,0,72,73,9,62,1778169642077,1778169642158,369214,19825,344984
324,0,0,105,11,94,1778169644067,1778169644169,442047,46049,395998
325,0,0,99,4,91,1778169646066,1778169646136,609651,24603,560440
326,0,22,123,18,101,1778169648081,1778169648156,1004702,146969,825073
327,0,25,137,52,78,1778169650098,1778169650178,594392,113009,466174
328,0,70,99,8,88,1778169652214,1778169652256,420643,33954,373956
329,0,91,106,39,51,1778169654190,1778169654253,660363,242608,318254
330,0,128,112,35,67,1778169656169,1778169656263,921231,287585,551468
331,0,99,145,28,106,1778169658225,1778169658276,1170543,61860,1084401
332,0,106,117,22,88,1778169660189,1778169660273,491617,92157,370126
333,0,59,127,35,84,1778169662127,1778169662220,778976,214444,515514
334,0,99,110,32,71,1778169664140,1778169664241,896015,260494,578541
335,0,113,119,35,71,1778169666197,1778169666294,827928,75960,723737
336,0,116,135,33,86,1778169668166,1778169668283,560415,136578,357620
337,0,53,146,44,90,1778169670137,1778169670243,888855,267161,548801
338,0,1,102,1,99,1778169672116,1778169672196,818510,7997,794519
339,0,102,113,6,105,1778169674189,1778169674235,1070777,12093,1054654
340,0,75,131,21,102,1778169676185,1778169676229,525102,83977,409110
341,0,0,75,0,75,1778169678134,1778169678222,449508,0,449508
342,0,74,99,11,86,1778169680179,1778169680259,794182,88148,690009
343,0,83,103,13,86,1778169682124,1778169682185,887695,24987,855022
344,0,23,125,31,91,1778169684166,1778169684252,498062,123264,362869
345,0,34,97,19,73,1778169686128,1778169686211,575517,112627,433266
346,0,46,131,44,77,1778169688130,1778169688195,1035646,347609,609049
347,0,30,126,43,78,1778169690123,1778169690208,864054,81255,773338
348,0,9,120,34,73,1778169692108,1778169692214,466676,132039,284163
349,0,35,122,34,85,1778169694128,1778169694223,718536,200117,500766
350,0,7,134,38,89,1778169696105,1778169696206,1054311,298875,700374
351,0,11,118,42,70,1778169698105,1778169698230,782103,78683,692174
352,0,35,129,29,95,1778169700112,1778169700181,493065,110690,363293
353,0,50,128,31,84,1778169702121,1778169702205,747284,180817,490656
354,0,21,134,37,88,1778169704139,1778169704233,1053145,290666,691776
355,0,0,91,0,91,1778169706109,1778169706224,895996,0,895996
356,0,0,107,7,100,1778169708096,1778169708168,402937,26296,376641
357,0,69,116,19,95,1778169710112,1778169710210,672383,109912,550903
358,0,20,132,40,78,1778169712109,1778169712191,1025204,310420,606108
359,0,37,101,19,72,1778169714147,1778169714215,755726,33529,704526
360,0,9,124,36,81,1778169716103,1778169716212,465742,134799,304685
361,0,1,102,14,86,1778169718092,1778169718238,587912,80175,496287
362,0,99,88,2,86,1778169720140,1778169720236,679333,15427,663906
363,0,95,103,1,101,1778169722166,1778169722255,986089,1697,982692
364,0,108,105,7,97,1778169724168,1778169724258,389584,25838,360049
365,0,95,111,1,109,1778169726147,1778169726250,631043,5670,619703
366,0,96,97,1,95,1778169728120,1778169728202,739779,7616,724548
367,0,102,106,6,96,1778169730126,1778169730197,938730,9554,922800
368,0,0,121,3,116,1778169732148,1778169732257,441888,10933,423663
369,0,0,104,1,103,1778169734138,1778169734234,584706,5616,579090
370,0,0,111,4,102,1778169736142,1778169736250,847086,30512,778445
371,0,89,113,3,110,1778169738403,1778169738490,1090974,5553,1085421
372,0,18,96,4,89,1778169740271,1778169740363,357063,14800,331166
373,0,1,113,0,111,1778169742260,1778169742426,651655,0,640156
374,0,118,123,4,113,1778169744259,1778169744369,946392,30716,869572
375,0,88,177,43,118,1778169746497,1778169746545,1271559,78857,1163290
376,0,82,211,101,88,1778169748370,1778169748412,780144,373021,325857
377,0,87,156,66,82,1778169750334,1778169750397,885216,374294,465543
378,0,0,87,0,87,1778169752193,1778169752270,656369,0,656369
379,0,0,0,0,0,1778169754082,1778169754190,0,0,0
380,0,0,0,0,0,1778169756078,1778169756153,0,0,0
381,0,0,0,0,0,1778169758079,1778169758144,0,0,0
