Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
64,0,0,138,50,77,1778169123873,1778169123967,992504,359389,554045
65,0,0,149,39,94,1778169125879,1778169125957,926538,45248,862716
66,0,23,158,41,92,1778169127892,1778169127996,504760,130767,294225
67,0,0,172,36,117,1778169129888,1778169129994,891856,186466,606972
68,0,0,132,24,90,1778169131883,1778169131969,943902,171420,643946
69,0,25,142,28,107,1778169133881,1778169134000,1021794,32060,981713
70,0,48,153,54,80,1778169135879,1778169136013,482728,170258,252547
71,0,189,328,170,96,1778169137893,1778169138012,1687833,874559,494305
72,0,187,382,258,4,1778169139926,1778169140029,2734560,1846888,28643
73,0,197,384,291,4,1778169141905,1778169142023,1935008,1436624,36601
74,0,200,374,285,0,1778169143900,1778169144014,1168024,890074,0
75,0,194,378,289,3,1778169145887,1778169145972,1918807,1467023,15240
76,0,194,392,294,6,1778169147922,1778169148015,2789228,2091896,42714
77,0,196,391,306,6,1778169149902,1778169150004,1995472,1558532,54624
78,0,184,393,293,6,1778169151896,1778169152014,1253811,904866,58647
79,0,196,376,276,0,1778169153887,1778169153971,1894929,1390965,0
80,0,135,380,268,3,1778169155882,1778169155986,2679261,1889580,21167
81,0,217,344,239,13,1778169157890,1778169157993,1543968,977902,117721
82,0,0,427,296,34,1778169159881,1778169159941,1539193,883562,366100
83,0,192,396,292,3,1778169161889,1778169161995,1990897,1468080,15120
84,0,196,388,294,3,1778169163891,1778169164029,2736311,2073372,21186
85,0,0,391,295,5,1778169165890,1778169165979,1995818,1492565,45009
86,0,0,385,281,7,1778169167885,1778169167981,1172914,838483,44945
87,0,0,397,303,7,1778169169880,1778169169941,1960211,1496032,34619
88,0,0,128,102,3,1778169171881,1778169171985,892878,711472,20941
89,0,0,137,54,65,1778169173887,1778169174014,976742,285557,585298
90,0,0,120,29,78,1778169175884,1778169175953,678735,84386,556544
91,0,0,146,48,87,1778169177879,1778169177985,721151,236924,429933
92,0,0,117,33,72,1778169179882,1778169179968,809373,228214,498174
93,0,0,103,9,86,1778169181882,1778169181960,869318,40044,766063
94,0,0,146,13,118,1778169183884,1778169183983,889574,37739,808295
95,0,0,145,16,116,1778169185887,1778169186059,721679,79505,577570
96,0,0,179,50,115,1778169187885,1778169187986,1233984,344454,793078
97,0,0,118,34,75,1778169189889,1778169189990,888923,165969,667001
98,0,35,132,21,97,1778169191895,1778169192023,799910,60715,698698
99,0,13,147,16,120,1778169193889,1778169194025,718988,78072,587242
100,0,0,140,18,110,1778169195891,1778169195966,954536,122577,750262
101,0,34,125,10,107,1778169197895,1778169198066,1033278,56939,953258
102,0,0,175,46,104,1778169199897,1778169199995,908086,128801,709282
103,0,7,297,148,97,1778169201894,1778169202006,1427513,710756,467029
104,0,4,437,295,58,1778169203895,1778169204004,2969509,2004381,394376
105,0,0,385,291,7,1778169205898,1778169205975,1826626,1379658,61341
106,0,59,263,184,4,1778169208085,1778169208159,784765,537829,27744
107,0,39,244,120,59,1778169209962,1778169210027,1167184,573802,282504
108,0,66,110,13,83,1778169211949,1778169212042,747652,88287,564300
109,0,33,255,105,118,1778169213944,1778169214077,1303141,188156,1041310
110,0,8,438,269,76,1778169215977,1778169216074,1655421,750395,645548
111,0,0,256,176,15,1778169217932,1778169218028,1212208,833322,71136
112,0,0,94,22,56,1778169219919,1778169220017,631514,147739,376313
113,0,0,163,26,112,1778169221946,1778169222035,1158813,74597,978237
114,0,0,172,45,114,1778169223927,1778169224030,970170,121392,813705
115,0,0,154,28,106,1778169225903,1778169225999,718550,130547,494758
116,0,0,156,28,107,1778169227918,1778169227989,1037525,186156,711756
117,0,0,144,22,104,1778169229918,1778169230003,1054971,70314,900912
118,0,0,156,19,128,1778169231929,1778169231997,956542,49981,882928
119,0,0,153,32,113,1778169233910,1778169233963,701871,146405,518855
120,0,0,152,34,102,1778169235911,1778169235979,1001509,223752,672446
121,0,0,175,44,103,1778169237923,1778169237993,1111564,145728,885477
122,0,25,403,232,99,1778169239934,1778169240098,1561503,621976,746500
123,0,0,395,297,25,1778169241919,1778169241960,1792573,1347704,113623
124,0,0,393,291,2,1778169243918,1778169243975,2573482,1905559,13104
125,0,0,104,51,4,1778169245905,1778169245960,614718,282813,34132
126,0,0,192,41,130,1778169247908,1778169247975,1078638,103556,922027
127,0,0,122,34,77,1778169249906,1778169249960,549941,153102,347314
128,0,0,147,29,101,1778169251917,1778169251987,959492,189125,659495
129,0,0,138,30,90,1778169253912,1778169253975,877717,78885,765928
130,0,0,179,53,107,1778169255922,1778169256001,874769,132986,694115
131,0,0,127,24,87,1778169257915,1778169257969,567891,107043,389468
132,0,0,175,52,104,1778169259919,1778169259966,1129680,335230,671938
133,0,35,291,140,98,1778169261937,1778169262058,1370005,337279,836887
134,0,1,469,282,76,1778169263945,1778169264048,1608817,707028,623480
135,0,0,386,291,2,1778169265924,1778169265991,1715997,1293659,8898
136,0,0,365,294,5,1778169267922,1778169267989,2350767,1893472,32219
137,0,0,387,279,5,1778169269939,1778169270020,1730382,1192499,42355
138,0,0,380,284,1,1778169271939,1778169272033,936642,700025,2467
139,0,0,384,276,5,1778169273936,1778169274019,1707453,1227230,22251
140,0,0,384,283,3,1778169275941,1778169276018,2471896,1821672,19337
141,0,0,381,281,5,1778169277931,1778169278056,1783888,1273628,42359
142,0,0,386,290,6,1778169279945,1778169280051,959840,709044,30728
143,0,0,387,297,3,1778169281933,1778169282036,1708760,1311353,13297
144,0,0,386,284,5,1778169283933,1778169284052,2477127,1822488,32173
145,0,0,348,265,4,1778169285935,1778169286015,1710533,1304362,33513
146,0,0,82,58,16,1778169287916,1778169288044,203016,137895,46106
147,0,16,118,26,72,1778169289955,1778169290083,520828,114666,317964
148,0,0,279,130,114,1778169291936,1778169292007,1765642,822280,721972
149,0,3,453,306,71,1778169293941,1778169294046,2296055,1355322,594043
150,0,0,384,292,3,1778169295928,1778169296002,878217,667770,6900
151,0,61,182,123,6,1778169298040,1778169298090,794996,537256,26275
152,0,16,128,22,93,1778169299955,1778169300066,811596,139436,589786
153,0,49,159,25,121,1778169302008,1778169302068,1189131,119983,1008971
154,0,39,129,18,97,1778169303968,1778169304027,709717,40812,637173
155,0,45,128,35,83,1778169305971,1778169306054,549465,150163,356408
156,0,0,118,21,85,1778169307953,1778169308028,739012,131460,532443
157,0,0,180,34,124,1778169309942,1778169310013,1235190,95692,1022375
158,0,13,146,35,94,1778169311983,1778169312085,767492,80054,648559
159,0,0,152,52,82,1778169313963,1778169314018,641154,219202,346084
160,0,60,125,27,90,1778169315993,1778169316116,788994,170361,568154
161,0,96,139,19,104,1778169317992,1778169318111,937796,45543,863588
162,0,0,138,25,96,1778169319953,1778169320032,665116,55003,572713
163,0,0,131,21,97,1778169321968,1778169322044,551449,88259,408549
164,0,0,120,22,93,1778169323946,1778169324008,739809,135568,573432
165,0,0,147,26,100,1778169325973,1778169326030,986462,108516,818336
166,0,16,186,49,121,1778169327963,1778169328051,887548,107054,745542
167,0,0,171,50,99,1778169329970,1778169330040,713304,208370,413258
168,0,33,376,208,101,1778169332031,1778169332112,2343848,1296119,630209
169,0,0,432,308,33,1778169333976,1778169334072,1934473,1303690,270373
170,0,0,244,174,0,1778169335958,1778169336068,528878,377183,0
171,0,0,149,51,70,1778169337953,1778169338025,613919,210026,288576
172,0,0,149,42,83,1778169339950,1778169340047,914347,257588,509567
173,0,21,124,12,102,1778169341950,1778169342056,1009674,97672,830613
174,0,15,143,31,101,1778169343952,1778169344049,695805,65719,606763
175,0,19,135,26,96,1778169345962,1778169346072,558885,107587,397513
176,0,25,134,19,102,1778169347945,1778169348069,821666,116471,625504
177,0,15,150,22,118,1778169349956,1778169350027,1212714,177828,954067
178,0,0,71,9,46,1778169351946,1778169352008,513809,18369,462781
179,0,29,134,11,104,1778169353961,1778169354041,545665,44689,423770
180,0,34,172,33,129,1778169355955,1778169356038,1042110,199700,781933
181,0,0,172,37,117,1778169357990,1778169358062,1387404,298035,944404
182,0,202,247,104,102,1778169359977,1778169360178,1347030,222185,1037226
183,0,192,419,256,75,1778169362013,1778169362119,1705076,1040988,306231
184,0,23,265,180,18,1778169363983,1778169364108,1601763,1087932,108972
185,0,8,243,136,51,1778169365978,1778169366082,1943478,1087234,408556
186,0,18,373,221,65,1778169368006,1778169368139,1278416,448128,653867
187,0,0,403,302,18,1778169369976,1778169370061,1586272,1188531,71080
188,0,2,397,296,3,1778169371972,1778169372142,2383151,1776825,18056
189,0,0,228,157,2,1778169373983,1778169374068,1805882,1243558,15868
190,0,0,113,17,89,1778169375950,1778169376063,927640,32158,882230
191,0,15,163,40,110,1778169377967,1778169378099,639853,156853,432026
192,0,0,125,22,85,1778169379960,1778169380062,735223,129296,500123
193,0,0,198,28,113,1778169381967,1778169382042,1555277,219805,887880
194,0,0,215,16,187,1778169383965,1778169384066,1898953,29786,1846833
195,0,0,164,41,106,1778169385981,1778169386089,636666,159019,411730
196,0,117,154,27,106,1778169388239,1778169388332,942090,165044,648673
197,0,58,133,18,101,1778169390092,1778169390206,1062234,143684,806808
198,0,119,149,20,119,1778169392232,1778169392324,1264093,41567,1201764
199,0,41,145,26,106,1778169394026,1778169394090,556114,99287,407175
200,0,64,166,46,94,1778169396055,1778169396168,977913,270458,554583
201,0,86,161,42,101,1778169398061,1778169398131,1261526,328520,792177
202,0,29,404,219,107,1778169400099,1778169400184,1607453,405926,1056953
203,0,2,419,303,29,1778169402078,1778169402161,1600604,1157141,111236
204,0,3,383,275,5,1778169404069,1778169404208,2242062,1609839,29309
205,0,0,171,103,5,1778169405998,1778169406069,1317987,793931,38570
206,0,0,205,77,100,1778169407981,1778169408067,1146872,129480,970331
207,0,0,135,32,85,1778169410010,1778169410080,497761,117617,313976
208,0,0,153,27,118,1778169411996,1778169412070,866813,152829,668693
209,0,39,152,22,106,1778169414036,1778169414117,1170780,169253,816921
210,0,0,159,27,121,1778169416008,1778169416108,1235032,44843,1171917
211,0,0,130,17,102,1778169418008,1778169418104,475283,62072,373049
212,0,0,136,26,95,1778169420014,1778169420099,767733,146703,536401
213,0,60,161,23,122,1778169422022,1778169422107,1231318,175838,933170
214,0,0,161,26,118,1778169424005,1778169424108,1208171,42258,1138284
215,0,23,156,32,105,1778169426002,1778169426094,563240,115429,379270
216,0,0,121,15,94,1778169427985,1778169428107,679717,84161,528240
217,0,41,389,204,121,1778169430021,1778169430149,2974266,1559177,925960
218,0,1,432,305,41,1778169432009,1778169432123,1020317,488211,394449
219,0,0,385,296,1,1778169434004,1778169434113,1379582,1060658,3591
220,0,0,103,56,6,1778169435994,1778169436082,571421,310664,33322
221,0,0,157,22,124,1778169437972,1778169438073,1183214,165746,934594
222,0,14,147,24,105,1778169440030,1778169440100,1068705,36989,1003968
223,0,0,182,53,107,1778169441999,1778169442101,644061,187254,379066
224,0,0,136,17,103,1778169443980,1778169444078,749340,93585,567672
225,0,45,167,29,117,1778169446020,1778169446097,1256347,218036,880408
226,0,0,135,27,98,1778169447988,1778169448064,983812,39593,929570
227,0,0,154,37,100,1778169449990,1778169450093,537676,128953,349466
228,0,0,122,19,92,1778169452011,1778169452120,672185,104580,507054
229,0,0,128,9,114,1778169453980,1778169454064,953287,66977,849106
230,0,18,137,14,111,1778169456012,1778169456098,1088478,20140,1051061
231,0,0,143,22,103,1778169457997,1778169458132,496002,76120,357593
232,0,0,198,52,110,1778169459990,1778169460109,1075830,282208,598245
233,0,11,250,103,104,1778169461995,1778169462110,1855920,764240,772582
234,0,0,467,294,83,1778169464021,1778169464102,1316381,409622,781381
235,0,0,390,302,1,1778169465988,1778169466073,1308090,1012930,3367
236,0,0,220,148,2,1778169467985,1778169468063,1174155,789949,10690
237,0,0,186,72,95,1778169469997,1778169470128,1375335,532112,702784
238,0,1,484,273,95,1778169472248,1778169472309,1512722,423341,909514
239,0,0,398,288,1,1778169474079,1778169474155,1346464,974197,3403
240,0,1,398,300,1,1778169476135,1778169476229,2164021,1631113,5463
241,0,0,370,294,1,1778169478074,1778169478158,2720939,2162073,7362
242,0,0,374,279,1,1778169480062,1778169480133,496580,364439,9332
243,0,3,377,273,6,1778169482043,1778169482146,1248132,903777,19928
244,0,7,378,269,3,1778169484104,1778169484240,2040479,1452073,16217
245,0,5,387,287,7,1778169486086,1778169486190,2841643,2107319,51444
246,0,0,406,299,7,1778169488124,1778169488218,605457,404541,65589
247,0,4,359,261,0,1778169490070,1778169490164,1181223,858779,0
248,0,4,399,302,5,1778169492058,1778169492181,2115803,1601408,26555
249,0,3,396,297,4,1778169494080,1778169494211,2901544,2176142,29330
250,0,0,350,269,3,1778169496062,1778169496136,451469,328426,27759
251,0,5,340,252,14,1778169498064,1778169498159,1099590,814829,45485
252,0,0,75,32,29,1778169500026,1778169500084,385842,164564,149276
253,0,40,146,41,85,1778169502050,1778169502150,1052161,295296,612808
254,0,24,121,19,91,1778169504010,1778169504111,868107,21646,833928
255,0,11,92,25,51,1778169506000,1778169506082,285771,77500,158663
256,0,62,116,12,95,1778169508058,1778169508189,603749,62347,494631
257,0,12,143,26,106,1778169510070,1778169510218,1032354,187439,765613
258,0,48,155,23,122,1778169512055,1778169512132,1245233,81237,1112985
259,0,22,160,24,119,1778169514025,1778169514088,984537,73063,859725
260,0,15,138,14,103,1778169516027,1778169516123,700890,71082,523211
261,0,28,141,17,107,1778169518056,1778169518141,1000179,120545,759082
262,0,245,306,169,90,1778169520075,1778169520193,1289844,342047,822859
263,0,0,436,303,45,1778169522028,1778169522105,1633237,917511,449255
264,0,0,398,299,1,1778169524049,1778169524138,2007773,1508376,5060
265,0,24,265,182,0,1778169526057,1778169526137,1861248,1278269,0
266,0,20,273,145,71,1778169528052,1778169528163,2283925,1158157,642663
267,0,0,80,23,49,1778169530005,1778169530073,297747,67048,207369
268,0,0,131,14,105,1778169532017,1778169532117,649516,69331,520765
269,0,0,171,39,118,1778169534029,1778169534128,1190105,271159,821609
270,0,0,127,16,101,1778169536008,1778169536114,1022999,78813,902939
271,0,0,132,20,102,1778169538024,1778169538106,848855,58086,761718
272,0,17,341,177,106,1778169540067,1778169540184,1697029,880429,528088
273,0,100,421,275,49,1778169542136,1778169542254,2963382,1935382,345313
274,0,0,129,79,9,1778169544011,1778169544088,911493,564262,79856
275,0,0,111,15,82,1778169546006,1778169546108,599117,42988,515990
276,0,0,125,7,112,1778169548015,1778169548115,609257,34074,545974
277,0,17,162,22,119,1778169550056,1778169550139,1116003,151425,820029
278,0,0,191,58,116,1778169552010,1778169552123,1468346,369322,1028650
279,0,0,182,65,87,1778169554013,1778169554083,773487,181591,508087
280,0,0,489,305,99,1778169556038,1778169556131,2366076,1475505,479383
281,0,3,378,293,1,1778169558193,1778169558260,2631377,2039674,6966
282,0,45,228,157,3,1778169560095,1778169560186,1608633,1194317,26661
283,0,13,133,36,80,1778169562066,1778169562158,425352,102005,275184
284,0,86,154,38,92,1778169564120,1778169564285,763425,188250,456279
285,0,0,114,16,86,1778169566036,1778169566132,775279,108743,584976
286,0,0,142,26,104,1778169568040,1778169568107,1100698,131530,912178
287,0,0,127,18,99,1778169570041,1778169570138,712693,49756,635315
288,0,118,146,24,107,1778169572106,1778169572222,706950,115828,518733
289,0,0,161,31,118,1778169574038,1778169574119,1082120,208024,793562
290,0,0,147,22,111,1778169576044,1778169576120,1135288,78637,967116
291,0,0,136,24,100,1778169578023,1778169578135,843829,63105,749206
292,0,0,138,20,100,1778169580037,1778169580096,631663,91180,458422
293,0,30,160,36,113,1778169582057,1778169582141,1056418,237526,746296
294,0,42,294,154,99,1778169584054,1778169584149,1079108,194866,852054
295,0,11,432,280,56,1778169586223,1778169586365,1593332,783117,541689
296,0,1,396,287,11,1778169588058,1778169588122,1800848,1305111,50103
297,0,0,234,156,4,1778169590022,1778169590107,1524275,1016376,26124
298,0,0,134,35,87,1778169592059,1778169592137,1022991,186210,742481
299,0,0,134,20,104,1778169594021,1778169594129,775635,49689,701098
300,0,8,464,254,113,1778169596112,1778169596238,2126243,1162888,519285
301,0,0,397,283,8,1778169598046,1778169598159,2573471,1834306,52043
302,0,0,395,311,3,1778169600069,1778169600213,1804555,1360843,25608
303,0,0,389,294,0,1778169602063,1778169602123,936207,707618,0
304,0,0,374,282,2,1778169604055,1778169604161,1659591,1251337,8889
305,0,0,380,272,6,1778169606044,1778169606113,2426185,1736606,38336
306,0,0,370,266,4,1778169608046,1778169608137,1642035,1168945,33629
307,0,0,397,284,9,1778169610046,1778169610157,976722,681497,45691
308,0,0,392,293,3,1778169612048,1778169612144,1717542,1283777,13161
309,0,0,336,261,4,1778169614029,1778169614105,2130087,1654626,25370
310,0,0,409,303,16,1778169616056,1778169616170,1873872,1327796,134460
311,0,0,383,285,3,1778169618058,1778169618187,927491,684187,15234
312,0,0,181,138,7,1778169620047,1778169620149,788865,601445,30529
313,0,0,132,53,64,1778169622060,1778169622147,838528,336584,406689
314,0,0,126,25,89,1778169624038,1778169624144,890704,112066,742903
315,0,0,153,27,115,1778169626050,1778169626142,793777,61423,707318
316,0,0,138,22,103,1778169628043,1778169628144,589667,93788,440459
317,0,0,114,23,82,1778169630033,1778169630092,707841,142561,509482
318,0,0,122,23,85,1778169632044,1778169632124,819438,76827,699717
319,0,27,101,11,81,1778169634049,1778169634163,619133,24547,574513
320,0,13,144,20,115,1778169636080,1778169636141,606215,84140,484220
321,0,13,157,44,94,1778169638045,1778169638146,974858,273080,583853
322,0,0,204,58,99,1778169640043,1778169640118,1259625,209835,809729
323,0,0,423,230,118,1778169642045,1778169642138,1451926,501750,786550
324,0,10,378,272,26,1778169644079,1778169644210,1600723,1151455,110626
325,0,14,383,272,16,1778169646232,1778169646284,2411958,1712884,100824
326,0,48,101,51,14,1778169648070,1778169648156,824883,416502,114402
327,0,140,171,46,92,1778169650171,1778169650263,794995,103890,616571
328,0,100,154,14,126,1778169652132,1778169652196,645093,58606,527886
329,0,32,126,37,79,1778169654093,1778169654159,773466,226749,485423
330,0,12,122,33,79,1778169656053,1778169656145,989363,267347,641016
331,0,9,121,15,97,1778169658070,1778169658172,1032663,31553,982153
332,0,53,119,11,101,1778169660107,1778169660205,492206,45352,418016
333,0,17,155,25,111,1778169662080,1778169662170,942946,151930,675553
334,0,0,141,16,113,1778169664073,1778169664196,1142288,129523,915623
335,0,0,173,28,127,1778169666071,1778169666182,1375030,57612,1280358
336,0,0,140,35,93,1778169668061,1778169668168,565205,140843,376034
337,0,236,155,39,93,1778169670106,1778169670223,940415,235991,565257
338,0,199,492,303,98,1778169672165,1778169672254,3969385,2443406,792185
339,0,6,381,299,2,1778169674050,1778169674155,754221,579296,19934
340,0,0,299,207,11,1778169676052,1778169676135,1168226,808757,43068
341,0,196,451,294,58,1778169678180,1778169678282,2726996,1777507,350940
342,0,0,295,207,3,1778169680092,1778169680154,2334015,1637795,23750
343,0,0,320,208,41,1778169682093,1778169682160,935248,394178,406490
344,0,0,162,86,38,1778169684093,1778169684193,635317,337049,149312
345,0,0,97,15,68,1778169686054,1778169686171,571469,88281,400794
346,0,0,148,24,119,1778169688072,1778169688153,1164247,188576,936369
347,0,0,165,41,95,1778169690060,1778169690112,1058291,73492,932758
348,0,0,143,21,103,1778169692075,1778169692166,549572,80555,396139
349,0,0,133,20,98,1778169694070,1778169694182,778003,116879,573444
350,0,0,153,24,113,1778169696085,1778169696173,1198819,187980,885520
351,0,0,130,28,92,1778169698083,1778169698187,975358,51266,905780
352,0,0,136,27,99,1778169700065,1778169700160,516916,102437,376524
353,0,0,201,50,120,1778169702089,1778169702198,1171813,291246,700014
354,0,0,176,56,99,1778169704077,1778169704185,1374594,437183,773458
355,0,4,479,294,94,1778169706118,1778169706238,1633727,539806,926840
356,0,2,382,286,4,1778169708078,1778169708171,1436618,1075547,15080
357,0,0,329,226,8,1778169710057,1778169710199,1901514,1306212,46312
358,0,0,130,58,40,1778169712064,1778169712156,1004561,448082,309225
359,0,53,141,20,101,1778169714110,1778169714211,1058359,35215,987925
360,0,0,141,25,105,1778169716062,1778169716157,521819,92135,389141
361,0,15,453,240,102,1778169718192,1778169718287,2618546,1384727,593417
362,0,0,401,281,15,1778169720115,1778169720207,3080737,2158673,115430
363,0,0,388,288,2,1778169722130,1778169722241,673293,487835,19432
364,0,0,389,309,4,1778169724098,1778169724178,1405717,1116549,14558
365,0,0,399,295,8,1778169726092,1778169726211,2248627,1662457,45150
366,0,0,399,292,3,1778169728108,1778169728200,3038671,2223801,22862
367,0,0,354,262,0,1778169730096,1778169730171,554643,410490,0
368,0,3,400,281,14,1778169732410,1778169732502,1556306,1093191,54578
369,0,0,398,297,3,1778169734254,1778169734357,2283954,1704341,17233
370,0,6,372,278,0,1778169736220,1778169736361,2878502,2151152,0
371,0,0,395,288,7,1778169738249,1778169738378,741772,499828,68279
372,0,11,365,270,3,1778169740384,1778169740500,1402342,1037330,11591
373,0,3,403,304,11,1778169742284,1778169742437,2323256,1752442,63500
374,0,3,367,282,3,1778169744225,1778169744349,2812260,2160890,23024
375,0,0,69,54,8,1778169746070,1778169746157,163946,78066,75753
376,0,21,132,40,83,1778169748148,1778169748225,463321,140228,291547
377,0,72,121,25,85,1778169750166,1778169750253,669352,138177,470369
378,0,0,79,0,79,1778169752119,1778169752210,591233,0,591233
379,0,0,0,0,0,1778169754057,1778169754191,0,0,0
380,0,0,0,0,0,1778169756057,1778169756135,0,0,0
381,0,0,0,0,0,1778169758057,1778169758124,0,0,0
