Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
37,0,48,213,99,65,1778169069883,1778169069969,861857,158222,625367
38,0,40,80,27,48,1778169071876,1778169071971,286878,96657,172314
39,0,75,107,1,104,1778169073878,1778169073959,595694,5563,579005
40,0,88,86,7,79,1778169075880,1778169075957,649784,52851,596933
41,0,99,89,1,88,1778169077880,1778169077961,841997,1535,840462
42,0,82,104,5,99,1778169079885,1778169080012,372794,17892,354902
43,0,95,90,5,85,1778169081882,1778169081958,497108,27600,469508
44,0,0,100,4,96,1778169083885,1778169083973,753229,30093,723136
45,0,84,99,3,96,1778169085888,1778169085965,918029,4482,913547
46,0,0,92,8,84,1778169087885,1778169088024,326667,28298,298369
47,0,110,108,2,106,1778169089886,1778169089959,590880,10924,579956
48,0,89,115,4,110,1778169091887,1778169091976,860292,29896,822920
49,0,0,102,10,92,1778169093890,1778169093977,886346,14537,871809
50,0,101,101,4,97,1778169095892,1778169095967,347684,13729,333955
51,0,14,228,104,101,1778169097892,1778169097975,1239688,565154,549554
52,0,15,110,65,39,1778169099888,1778169100004,820584,484745,291086
53,0,18,116,64,47,1778169101897,1778169101994,539669,88673,444043
54,0,25,114,50,52,1778169103894,1778169103987,383856,167429,176247
55,0,42,127,49,73,1778169105893,1778169105979,677305,260993,389676
56,0,19,171,96,42,1778169107896,1778169107975,1251098,702132,307569
57,0,0,75,26,47,1778169109890,1778169109957,472277,32945,436810
58,0,0,81,3,78,1778169111891,1778169111980,265574,9792,255782
59,0,0,135,8,127,1778169113893,1778169113971,709140,41952,667188
60,0,6,154,62,89,1778169115912,1778169115994,1118939,450236,646915
61,0,74,107,43,58,1778169118023,1778169118109,610391,58403,543841
62,0,59,212,104,74,1778169120027,1778169120082,704389,345149,246413
63,0,77,105,37,59,1778169121985,1778169122079,557893,196362,313764
64,0,81,111,25,77,1778169123951,1778169124034,805908,181363,559245
65,0,69,195,80,81,1778169125945,1778169126004,884487,96297,747245
66,0,66,143,53,69,1778169127939,1778169128023,460653,170548,222533
67,0,36,86,19,66,1778169129934,1778169130050,450742,99484,346022
68,0,77,107,19,82,1778169131952,1778169132053,774118,137244,593563
69,0,56,208,93,77,1778169133964,1778169134018,860039,107929,708013
70,0,72,102,36,56,1778169135942,1778169136065,327057,115265,179777
71,0,0,74,2,72,1778169137918,1778169138006,380612,10272,370340
72,0,10,63,2,61,1778169139916,1778169140000,449323,14252,435071
73,0,87,92,2,90,1778169141916,1778169142020,825687,2264,823423
74,0,95,94,7,86,1778169143920,1778169144035,592435,22006,567285
75,0,112,106,8,98,1778169145931,1778169146015,543077,40952,502125
76,0,103,120,6,114,1778169147940,1778169148042,857535,42857,814678
77,0,91,106,6,99,1778169149920,1778169150007,941339,30567,901668
78,0,111,96,6,90,1778169151939,1778169152025,666942,18601,648341
79,0,98,114,6,108,1778169153915,1778169153980,576128,30292,545836
80,0,110,107,8,99,1778169155918,1778169156003,756653,56530,700123
81,0,76,111,23,85,1778169157922,1778169157993,997265,200243,769860
82,0,106,83,3,80,1778169159923,1778169159994,492885,9115,483770
83,0,107,106,1,105,1778169161918,1778169162017,536422,5053,531369
84,0,103,108,1,107,1778169163917,1778169164035,763292,7059,756233
85,0,103,103,0,103,1778169165918,1778169165994,928807,0,928807
86,0,76,112,9,103,1778169167924,1778169167991,776393,26951,749442
87,0,109,82,4,78,1778169169914,1778169169999,410135,19985,390150
88,0,22,171,56,109,1778169171926,1778169172015,1198580,392275,764263
89,0,28,74,24,44,1778169173912,1778169174021,538379,111921,396478
90,0,55,227,108,82,1778169175921,1778169175993,991192,318531,563535
91,0,20,110,43,55,1778169177915,1778169177995,544428,212680,272392
92,0,66,236,116,86,1778169179926,1778169179998,1639325,805592,597607
93,0,31,346,205,66,1778169181947,1778169182014,2025305,1074669,591496
94,0,39,259,177,31,1778169183923,1778169184003,845473,517449,178976
95,0,11,295,206,39,1778169185924,1778169186068,1468813,1025429,194490
96,0,25,232,158,32,1778169187929,1778169188014,1605057,1092951,221587
97,0,35,237,151,25,1778169189926,1778169190025,1409737,866586,223210
98,0,19,252,157,35,1778169191929,1778169192026,834022,454384,206009
99,0,39,231,158,23,1778169193925,1778169194035,1129798,772549,112753
100,0,5,263,171,39,1778169195926,1778169195994,1798583,1169113,267115
101,0,31,314,209,36,1778169197937,1778169198068,1560986,938574,320822
102,0,14,240,155,31,1778169199934,1778169200022,872012,438739,280447
103,0,48,146,89,34,1778169201927,1778169202014,702499,427996,163895
104,0,106,68,5,62,1778169203929,1778169204006,462521,33970,421757
105,0,111,118,6,108,1778169205926,1778169206002,1021445,52722,949607
106,0,5,181,54,117,1778169207929,1778169208035,1052326,150971,873398
107,0,0,181,87,64,1778169209926,1778169210005,862157,414133,305209
108,0,0,282,172,57,1778169211932,1778169212023,1909589,1164461,386302
109,0,63,204,119,50,1778169214108,1778169214166,1432438,747198,445680
110,0,90,83,18,63,1778169216007,1778169216106,426987,50729,370626
111,0,84,181,65,90,1778169218056,1778169218134,876603,314412,436427
112,0,40,294,151,84,1778169220063,1778169220132,2008829,1031471,574354
113,0,15,156,97,40,1778169221973,1778169222044,1114935,623200,349740
114,0,69,191,113,47,1778169223988,1778169224061,666079,308479,272972
115,0,57,196,94,69,1778169225995,1778169226087,931397,446564,328063
116,0,29,262,157,57,1778169227971,1778169228064,1761819,1055626,383436
117,0,17,203,126,37,1778169229978,1778169230062,1193060,689913,322683
118,0,3,136,73,47,1778169231956,1778169232029,514641,194176,277846
119,0,18,247,141,60,1778169233969,1778169234027,1147058,654284,279303
120,0,47,179,108,45,1778169235962,1778169236075,1196023,721358,301007
121,0,10,173,91,47,1778169237955,1778169238041,1382702,714086,406289
122,0,3,101,22,66,1778169239949,1778169240066,412122,58327,319330
123,0,110,103,11,89,1778169241954,1778169242019,473967,50559,409617
124,0,95,116,4,112,1778169243969,1778169244057,769586,26520,743066
125,0,16,218,103,95,1778169245986,1778169246074,1339735,441570,821447
126,0,19,101,47,41,1778169247950,1778169248042,358221,121827,202690
127,0,52,289,141,105,1778169249962,1778169250024,1320915,644077,480396
128,0,30,207,119,52,1778169251957,1778169252053,1364394,784185,342965
129,0,10,227,138,57,1778169253949,1778169254046,1522270,854911,489085
130,0,91,104,40,45,1778169255960,1778169256082,430047,103653,277216
131,0,18,215,86,91,1778169257964,1778169258057,980311,391745,415486
132,0,28,125,52,58,1778169259953,1778169260029,814595,338577,378353
133,0,14,95,23,66,1778169261948,1778169262052,698359,124011,563240
134,0,80,88,0,88,1778169263960,1778169264058,518259,0,518259
135,0,92,82,1,81,1778169265957,1778169266036,368557,4491,364066
136,0,89,103,9,93,1778169267964,1778169268037,668628,58394,603745
137,0,86,98,4,93,1778169269965,1778169270048,816891,25968,790440
138,0,97,92,3,89,1778169271962,1778169272041,556290,7417,548873
139,0,84,108,9,98,1778169273964,1778169274069,486057,40470,441091
140,0,84,88,3,85,1778169275969,1778169276055,570424,19407,551017
141,0,105,92,6,86,1778169277979,1778169278078,741508,10872,730636
142,0,99,111,5,106,1778169279982,1778169280076,683309,12353,670956
143,0,103,110,7,102,1778169281999,1778169282103,494559,31369,458710
144,0,89,109,6,103,1778169283987,1778169284119,708213,38910,669303
145,0,91,102,12,89,1778169285977,1778169286072,772361,20951,751001
146,0,22,196,77,97,1778169287985,1778169288085,947515,186162,708179
147,0,8,216,125,55,1778169289984,1778169290099,956335,553202,243801
148,0,46,154,89,34,1778169291957,1778169292033,978674,565505,216204
149,0,0,72,6,61,1778169293965,1778169294036,529355,2001,509653
150,0,113,116,4,111,1778169295970,1778169296073,715696,9443,703890
151,0,0,208,77,115,1778169297961,1778169298028,896245,331390,496008
152,0,12,266,173,55,1778169299961,1778169300072,1687429,1097259,349148
153,0,0,243,153,42,1778169301963,1778169302050,1250449,662356,349485
154,0,0,207,120,46,1778169303960,1778169304024,637115,271660,272643
155,0,0,228,144,44,1778169305958,1778169306016,969675,612308,187280
156,0,8,301,189,52,1778169307977,1778169308056,1893098,1188548,327215
157,0,50,151,81,36,1778169310089,1778169310157,913370,446577,302028
158,0,66,162,95,50,1778169312052,1778169312149,509433,223361,246093
159,0,58,166,80,66,1778169314047,1778169314120,716862,345306,285241
160,0,61,188,100,58,1778169316078,1778169316175,1197510,636868,369566
161,0,32,268,166,61,1778169318028,1778169318101,1733470,959679,505949
162,0,55,237,153,37,1778169320044,1778169320126,632063,350875,173402
163,0,52,226,119,55,1778169322093,1778169322160,976394,513848,238000
164,0,29,80,21,52,1778169323982,1778169324077,498740,130865,324260
165,0,52,248,116,88,1778169326046,1778169326121,1234249,366534,728132
166,0,38,252,158,52,1778169328013,1778169328110,829959,354479,381260
167,0,18,184,109,38,1778169329995,1778169330082,774669,458773,160196
168,0,4,119,57,47,1778169331998,1778169332068,736780,352786,291157
169,0,104,80,1,79,1778169333996,1778169334078,655767,8193,647574
170,0,65,171,55,104,1778169336092,1778169336165,796096,124466,644472
171,0,71,107,30,69,1778169337996,1778169338072,446108,124942,287846
172,0,36,127,34,86,1778169340007,1778169340089,784843,209982,531625
173,0,64,232,118,83,1778169342041,1778169342136,1482486,649350,682498
174,0,7,147,73,64,1778169343985,1778169344089,557697,157463,378661
175,0,28,288,169,71,1778169346031,1778169346150,1213886,712061,299567
176,0,22,258,180,28,1778169348061,1778169348208,1616967,1127999,175625
177,0,119,80,38,22,1778169349982,1778169350074,650249,308793,178924
178,0,159,291,181,43,1778169352020,1778169352098,964923,385650,436475
179,0,63,249,165,37,1778169353999,1778169354120,1032208,683733,153708
180,0,79,214,142,28,1778169356002,1778169356106,1308929,868338,171596
181,0,141,185,107,53,1778169358019,1778169358113,1499904,866768,430655
182,0,46,145,76,50,1778169359996,1778169360189,713948,163887,509094
183,0,27,90,9,76,1778169361993,1778169362110,366193,36497,309428
184,0,158,190,71,94,1778169364035,1778169364115,1150352,429301,569914
185,0,59,180,76,69,1778169366029,1778169366129,1449676,611645,556367
186,0,14,96,25,59,1778169368001,1778169368116,665938,50080,591822
187,0,104,96,3,93,1778169370020,1778169370101,382921,11940,370981
188,0,1,106,1,104,1778169372023,1778169372131,636451,5990,624464
189,0,47,156,41,111,1778169374020,1778169374090,1239830,325511,882561
190,0,38,259,156,62,1778169376018,1778169376118,1001750,303770,618164
191,0,30,198,132,38,1778169378014,1778169378135,783570,522214,150578
192,0,16,278,151,71,1778169380029,1778169380089,1642304,891780,419806
193,0,19,109,63,41,1778169382004,1778169382067,858776,496242,323159
194,0,7,240,148,48,1778169384028,1778169384104,840473,281094,475793
195,0,24,201,140,31,1778169386018,1778169386117,785081,546650,121287
196,0,6,282,168,54,1778169388020,1778169388133,1668415,993703,319790
197,0,0,251,166,38,1778169390010,1778169390107,1978611,1308365,299780
198,0,0,160,95,35,1778169392005,1778169392073,572995,173497,344697
199,0,0,232,136,56,1778169394000,1778169394083,885604,518510,214630
200,0,0,183,108,41,1778169396002,1778169396158,1075126,634059,241481
201,0,0,271,153,70,1778169398022,1778169398111,2116801,1194419,547630
202,0,0,105,52,39,1778169399989,1778169400092,498073,91825,381532
203,0,0,85,3,81,1778169401995,1778169402075,318167,11188,303252
204,0,137,126,6,117,1778169404354,1778169404442,768410,36528,713627
205,0,45,200,84,99,1778169406261,1778169406324,1593016,668679,789021
206,0,67,93,44,45,1778169408114,1778169408165,526645,78404,441123
207,0,61,216,115,67,1778169410133,1778169410186,818196,434991,254555
208,0,42,240,134,61,1778169412147,1778169412205,1391063,776461,353847
209,0,38,246,159,42,1778169414135,1778169414197,1913008,1236091,327024
210,0,57,223,146,38,1778169416102,1778169416194,694527,255129,371269
211,0,41,242,139,57,1778169418139,1778169418191,905052,519648,213429
212,0,38,206,131,41,1778169420062,1778169420163,1175454,747371,234106
213,0,54,203,130,38,1778169422090,1778169422176,1566129,1002818,293329
214,0,67,179,97,54,1778169424053,1778169424157,733131,162599,523604
215,0,51,218,113,67,1778169426094,1778169426168,802566,415795,246937
216,0,27,295,177,51,1778169428193,1778169428244,1696245,1017466,293634
217,0,26,45,15,27,1778169430010,1778169430138,343763,114535,206319
218,0,3,94,1,92,1778169432023,1778169432104,886235,1582,883071
219,0,102,128,4,124,1778169434054,1778169434160,465626,14520,451106
220,0,54,202,82,102,1778169436059,1778169436131,1130953,458847,571391
221,0,49,260,166,54,1778169438057,1778169438123,1972029,1258954,409718
222,0,41,238,150,49,1778169440070,1778169440144,770371,237875,470675
223,0,59,209,126,41,1778169442099,1778169442210,761732,459017,149735
224,0,42,255,149,59,1778169444117,1778169444190,1432668,836954,331709
225,0,65,167,95,42,1778169446045,1778169446137,1262636,718164,317687
226,0,50,199,99,65,1778169448073,1778169448130,825846,151457,620846
227,0,55,168,91,50,1778169450068,1778169450146,594989,322004,177414
228,0,60,177,91,65,1778169452090,1778169452181,985361,506315,362197
229,0,11,156,72,60,1778169454034,1778169454113,1168851,539271,449824
230,0,26,341,200,75,1778169456124,1778169456191,1124149,306121,716978
231,0,31,246,176,26,1778169458084,1778169458169,860930,615748,91286
232,0,39,144,92,31,1778169460064,1778169460161,789418,504183,170151
233,0,40,159,84,46,1778169462057,1778169462118,1181515,624036,342054
234,0,108,62,4,58,1778169464040,1778169464116,552368,5629,546739
235,0,111,118,6,111,1778169466032,1778169466092,399145,20240,375531
236,0,51,188,67,111,1778169468035,1778169468114,1013425,360764,598816
237,0,27,165,81,61,1778169470046,1778169470169,1227218,602214,454018
238,0,0,65,0,65,1778169472019,1778169472110,609280,0,609280
239,0,91,89,1,88,1778169474106,1778169474177,304217,3411,300806
240,0,0,93,1,91,1778169476094,1778169476182,503031,5394,492243
241,0,87,104,7,96,1778169478100,1778169478180,768300,51648,709273
242,0,0,99,8,91,1778169480063,1778169480120,858136,10360,847776
243,0,0,119,12,107,1778169482064,1778169482136,393656,39618,354038
244,0,0,109,11,97,1778169484064,1778169484143,578449,58313,514833
245,0,1,89,1,84,1778169486071,1778169486170,652154,7321,615546
246,0,0,98,0,98,1778169488071,1778169488165,913088,0,913088
247,0,0,114,9,105,1778169490072,1778169490156,375146,29560,345586
248,0,0,97,1,94,1778169492070,1778169492157,512467,5280,496630
249,0,1,104,1,103,1778169494080,1778169494205,761957,7323,754634
250,0,88,117,16,100,1778169496239,1778169496351,971324,23072,946809
251,0,85,133,32,88,1778169498222,1778169498315,451188,108106,299173
252,0,28,286,160,85,1778169500216,1778169500286,1530100,855285,455650
253,0,64,175,118,28,1778169502132,1778169502205,1270482,856588,203368
254,0,150,99,28,64,1778169504108,1778169504199,635151,34400,592142
255,0,171,230,151,34,1778169506126,1778169506188,737704,484061,109373
256,0,115,302,203,44,1778169508147,1778169508249,1587289,1066620,231697
257,0,126,242,157,37,1778169510126,1778169510284,1760935,1142103,269699
258,0,160,192,118,47,1778169512096,1778169512168,1227474,670292,430524
259,0,89,250,144,55,1778169514140,1778169514215,1017578,456734,399090
260,0,129,219,144,45,1778169516089,1778169516190,1126457,740579,231599
261,0,75,212,122,44,1778169518117,1778169518212,1518644,873845,315318
262,0,0,76,20,56,1778169520049,1778169520128,681803,173477,508326
263,0,118,101,2,97,1778169522116,1778169522189,691795,6222,679351
264,0,128,118,1,117,1778169524173,1778169524256,611045,5172,605873
265,0,69,134,32,100,1778169526119,1778169526187,949886,226394,709342
266,0,218,159,75,67,1778169528103,1778169528223,725038,96473,610339
267,0,136,355,208,79,1778169530124,1778169530238,1487725,640948,637244
268,0,45,212,145,25,1778169532094,1778169532155,1058124,723572,124967
269,0,52,189,113,45,1778169534088,1778169534188,1325938,792563,315951
270,0,46,209,116,52,1778169536094,1778169536176,1022593,426217,468058
271,0,147,279,163,46,1778169538137,1778169538250,1099200,496849,388998
272,0,73,151,81,39,1778169540060,1778169540195,753468,404064,194763
273,0,3,88,12,73,1778169542104,1778169542200,615065,83818,510289
274,0,68,159,43,98,1778169544123,1778169544186,1233506,233190,879029
275,0,38,283,171,68,1778169546123,1778169546195,1213053,505177,577903
276,0,12,134,77,38,1778169548057,1778169548158,658291,378160,186826
277,0,16,266,154,66,1778169550129,1778169550193,1846054,1068556,458327
278,0,20,217,137,38,1778169552077,1778169552178,963975,443097,339040
279,0,26,217,129,49,1778169554062,1778169554124,840040,365798,363662
280,0,0,51,3,47,1778169556039,1778169556126,246623,14496,227295
281,0,5,105,3,101,1778169558054,1778169558126,717347,20480,690041
282,0,3,147,31,111,1778169560052,1778169560140,1107220,105630,981458
283,0,16,249,145,58,1778169562084,1778169562172,1013895,412837,470095
284,0,12,203,113,51,1778169564075,1778169564225,994101,553247,249905
285,0,5,285,160,72,1778169566080,1778169566150,1942349,1090261,490948
286,0,12,149,84,38,1778169568064,1778169568130,659585,256640,334199
287,0,17,334,210,76,1778169570090,1778169570153,1313729,583559,596808
288,0,0,236,164,26,1778169572061,1778169572133,1119277,777464,123747
289,0,12,177,104,42,1778169574075,1778169574166,1197001,703174,284286
290,0,7,257,148,61,1778169576070,1778169576147,1430394,655539,533123
291,0,3,180,106,38,1778169578073,1778169578164,598610,280496,223037
292,0,20,256,165,47,1778169580065,1778169580145,1181296,760483,217989
293,0,11,135,79,31,1778169582052,1778169582146,891592,521668,204864
294,0,0,141,64,62,1778169584061,1778169584142,1091968,429890,533162
295,0,0,95,12,80,1778169586056,1778169586212,548265,31736,508596
296,0,102,110,6,104,1778169588295,1778169588344,525348,28620,496728
297,0,55,168,56,102,1778169590212,1778169590279,1124492,373878,683840
298,0,56,219,130,55,1778169592186,1778169592244,985806,416859,475858
299,0,53,251,160,56,1778169594176,1778169594224,921503,413167,417982
300,0,5,82,16,53,1778169596110,1778169596218,374960,73037,242567
301,0,89,82,3,78,1778169598204,1778169598292,543904,19844,517442
302,0,104,91,1,89,1778169600251,1778169600329,771208,621,769966
303,0,84,111,6,104,1778169602204,1778169602263,676771,15274,658948
304,0,102,99,10,84,1778169604206,1778169604290,452718,45676,384205
305,0,88,112,7,102,1778169606208,1778169606260,732020,45707,666724
306,0,73,114,17,88,1778169608205,1778169608283,870814,73161,752783
307,0,100,77,3,73,1778169610181,1778169610265,466093,7522,456063
308,0,110,103,2,100,1778169612224,1778169612266,464390,9010,450875
309,0,82,137,22,110,1778169614223,1778169614262,890450,142924,715043
310,0,107,86,3,82,1778169616181,1778169616250,705673,9424,695778
311,0,95,122,9,107,1778169618226,1778169618267,743857,22314,706675
312,0,47,197,88,95,1778169620184,1778169620240,876828,391424,423139
313,0,12,128,65,47,1778169622097,1778169622170,816074,414277,299824
314,0,43,252,157,51,1778169624198,1778169624237,1331290,690256,430470
315,0,42,187,107,43,1778169626144,1778169626230,611670,252663,271633
316,0,59,164,84,42,1778169628132,1778169628229,713271,364959,183199
317,0,48,196,96,59,1778169630155,1778169630231,1243296,608573,374839
318,0,46,255,158,48,1778169632140,1778169632248,1454858,797266,401026
319,0,0,118,52,46,1778169634081,1778169634148,406309,115283,246670
320,0,10,294,160,73,1778169636152,1778169636209,1256966,683881,312353
321,0,14,185,96,48,1778169638113,1778169638174,1153694,598586,299476
322,0,19,153,69,46,1778169640092,1778169640152,743554,246040,377794
323,0,90,101,43,43,1778169642089,1778169642195,418516,96296,288629
324,0,4,111,16,90,1778169644110,1778169644205,471049,67563,382361
325,0,2,128,10,115,1778169646082,1778169646162,791515,61767,711226
326,0,15,221,92,94,1778169648119,1778169648191,1243771,329782,771197
327,0,0,156,95,37,1778169650083,1778169650153,495000,203730,239798
328,0,11,245,145,54,1778169652114,1778169652176,1020002,603446,225156
329,0,79,47,25,18,1778169654072,1778169654155,288070,152999,110594
330,0,121,249,149,62,1778169656124,1778169656202,2031712,1215159,506640
331,0,113,238,145,56,1778169658099,1778169658186,953268,307059,567881
332,0,129,293,180,43,1778169660129,1778169660225,1213913,745263,178805
333,0,58,194,132,26,1778169662096,1778169662191,1183547,805110,158861
334,0,86,237,145,52,1778169664106,1778169664229,1926605,1178430,423093
335,0,87,187,104,52,1778169666108,1778169666220,808694,217581,526213
336,0,101,244,149,61,1778169668129,1778169668251,1002967,611693,251764
337,0,0,171,101,43,1778169670087,1778169670187,1030157,607776,259873
338,0,1,55,0,55,1778169672087,1778169672195,441260,0,441260
339,0,0,116,10,105,1778169674077,1778169674152,1067230,19321,1045977
340,0,62,158,38,112,1778169676093,1778169676169,623694,149701,442467
341,0,0,73,2,71,1778169678074,1778169678186,434918,11900,423018
342,0,92,164,41,106,1778169680364,1778169680414,1340581,334844,866901
343,0,127,118,37,75,1778169682221,1778169682342,846798,76871,757459
344,0,202,249,116,96,1778169684344,1778169684398,1027450,478072,396895
345,0,38,279,167,67,1778169686260,1778169686298,1678396,1004289,403503
346,0,48,203,120,38,1778169688208,1778169688272,1620150,957521,303559
347,0,59,210,121,48,1778169690209,1778169690286,797815,237712,479577
348,0,43,227,127,59,1778169692240,1778169692295,900624,503470,234650
349,0,39,257,168,43,1778169694194,1778169694272,1525757,997234,255475
350,0,78,173,92,39,1778169696181,1778169696267,1371095,729042,309248
351,0,56,259,143,78,1778169698176,1778169698284,1124426,275589,775619
352,0,36,282,182,56,1778169700165,1778169700233,1091444,704116,217122
353,0,42,188,120,36,1778169702159,1778169702246,1104682,704939,211746
354,0,23,178,107,42,1778169704127,1778169704234,1398639,840596,330220
355,0,1,67,7,57,1778169706113,1778169706234,580175,12827,561849
356,0,113,111,6,103,1778169708199,1778169708244,426377,22995,395721
357,0,81,147,28,113,1778169710181,1778169710241,856699,162865,658933
358,0,66,146,54,81,1778169712144,1778169712261,1144290,422979,635157
359,0,38,254,147,66,1778169714179,1778169714246,984929,263597,647789
360,0,40,201,116,38,1778169716150,1778169716254,762220,439619,144595
361,0,13,49,6,40,1778169718081,1778169718243,282511,34429,230868
362,0,88,91,1,89,1778169720153,1778169720239,702708,7711,687281
363,0,92,94,4,89,1778169722209,1778169722309,879624,7061,870791
364,0,96,96,4,92,1778169724197,1778169724284,358659,14872,343787
365,0,102,100,3,97,1778169726129,1778169726250,568530,17016,551514
366,0,106,106,2,104,1778169728150,1778169728230,811336,15286,796050
367,0,87,116,9,106,1778169730159,1778169730255,1041606,14853,1025100
368,0,0,93,3,87,1778169732154,1778169732291,342757,11032,320688
369,0,0,90,2,88,1778169734153,1778169734244,506859,11251,495608
370,0,0,117,11,104,1778169736185,1778169736289,897368,84304,797731
371,0,0,101,1,99,1778169738175,1778169738302,961628,1664,958310
372,0,0,119,16,103,1778169740157,1778169740243,428154,57288,370866
373,0,0,91,1,89,1778169742164,1778169742401,522681,5724,511221
374,0,0,106,12,94,1778169744167,1778169744236,801607,90626,710981
375,0,8,268,141,94,1778169746159,1778169746207,1155050,210783,894931
376,0,0,119,71,40,1778169748102,1778169748181,412175,245714,138763
377,0,0,272,135,91,1778169750126,1778169750219,1494610,741511,500443
378,0,0,79,0,79,1778169752091,1778169752203,590729,0,590729
379,0,0,0,0,0,1778169754082,1778169754199,0,0,0
380,0,0,0,0,0,1778169756084,1778169756168,0,0,0
381,0,0,0,0,0,1778169758085,1778169758151,0,0,0
