Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
58,0,0,198,148,0,1778157572200,1778157572251,1030861,770538,0
59,0,0,0,0,0,1778157572687,1778157572740,0,0,0
60,0,37,67,37,0,1778157573193,1778157573309,419529,231700,0
61,0,0,61,0,61,1778157573695,1778157573753,408940,0,408940
62,0,37,14,11,0,1778157574190,1778157574259,100792,79200,0
63,0,0,55,0,55,1778157574692,1778157574765,423769,0,423769
64,0,19,26,18,0,1778157575195,1778157575265,4813,3333,0
65,0,0,44,0,44,1778157575694,1778157575770,30374,0,30374
66,0,9,41,27,0,1778157576199,1778157576254,48028,31624,0
67,0,0,39,0,39,1778157576698,1778157576752,65085,0,65085
68,0,9,108,86,0,1778157577196,1778157577243,232993,185532,0
69,0,0,21,0,21,1778157577697,1778157577764,56237,0,56237
70,0,15,128,92,0,1778157578203,1778157578254,405319,291319,0
71,0,0,18,0,18,1778157578698,1778157578746,65851,0,65851
72,0,19,132,96,0,1778157579199,1778157579249,548969,399245,0
73,0,0,19,0,19,1778157579697,1778157579750,88557,0,88557
74,0,12,144,111,0,1778157580203,1778157580251,742776,572561,0
75,0,0,21,0,21,1778157580699,1778157580757,118965,0,118965
76,0,3,188,141,0,1778157581203,1778157581254,1158038,868530,0
77,0,0,3,0,3,1778157581698,1778157581763,20007,0,20007
78,0,34,36,24,0,1778157582201,1778157582264,258057,172040,0
79,0,0,50,0,50,1778157582702,1778157582760,383178,0,383178
80,0,22,15,10,0,1778157583201,1778157583276,2485,1657,0
81,0,0,46,0,46,1778157583704,1778157583777,30609,0,30609
82,0,25,32,26,0,1778157584203,1778157584256,36396,29568,0
83,0,0,49,0,49,1778157584706,1778157584767,80776,0,80776
84,0,23,34,31,0,1778157585204,1778157585254,72500,66103,0
85,0,0,34,0,34,1778157585707,1778157585765,89853,0,89853
86,0,49,27,20,0,1778157586205,1778157586275,85069,63018,0
87,0,0,60,0,60,1778157586709,1778157586791,219944,0,219944
88,0,40,29,21,0,1778157587208,1778157587275,120254,87079,0
89,0,0,59,0,59,1778157587710,1778157587778,274352,0,274352
90,0,15,20,17,0,1778157588209,1778157588295,103294,87799,0
91,0,0,42,0,42,1778157588711,1778157588809,238469,0,238469
92,0,32,16,9,0,1778157589207,1778157589273,98225,55254,0
93,0,0,50,0,50,1778157589713,1778157589826,334578,0,334578
94,0,41,16,12,0,1778157590210,1778157590312,114772,86079,0
95,0,0,53,0,53,1778157590715,1778157590785,405289,0,405289
96,0,0,16,7,0,1778157591212,1778157591264,1778,782,0
97,0,38,26,0,26,1778157591711,1778157591762,15840,0,15840
98,0,0,82,8,38,1778157592213,1778157592256,90277,8785,41941
99,0,74,44,0,44,1778157592713,1778157592761,70496,0,70496
100,0,0,123,42,74,1778157593219,1778157593282,261036,89000,157198
101,0,18,17,0,17,1778157593715,1778157593774,44394,0,44394
102,0,0,58,35,18,1778157594218,1778157594265,179813,108451,55866
103,0,12,16,0,16,1778157594719,1778157594781,57818,0,57818
104,0,0,45,20,12,1778157595219,1778157595262,184185,81838,49153
105,0,11,32,0,32,1778157595719,1778157595771,147223,0,147223
106,0,0,28,7,11,1778157596220,1778157596269,142699,35665,56088
107,0,38,19,0,19,1778157596720,1778157596781,106541,0,106541
108,0,0,53,10,38,1778157597229,1778157597286,323764,61016,232244
109,0,9,12,0,12,1778157597719,1778157597767,78965,0,78965
110,0,0,45,9,35,1778157598223,1778157598307,320455,63999,249346
111,0,44,18,0,18,1778157598722,1778157598794,136794,0,136794
112,0,20,44,0,44,1778157599224,1778157599274,355278,0,355278
113,0,33,20,11,0,1778157599727,1778157599780,11274,6202,0
114,0,22,52,0,52,1778157600228,1778157600293,56015,0,56015
115,0,16,22,19,0,1778157600725,1778157600804,34849,30095,0
116,0,47,38,0,38,1778157601227,1778157601313,79513,0,79513
117,0,14,47,27,0,1778157601726,1778157601807,121272,69676,0
118,0,33,41,0,41,1778157602226,1778157602279,125155,0,125155
119,0,40,33,19,0,1778157602728,1778157602803,117836,67840,0
120,0,45,53,0,53,1778157603227,1778157603278,214447,0,214447
121,0,18,45,30,0,1778157603729,1778157603856,207952,138635,0
122,0,59,41,0,41,1778157604229,1778157604291,207299,0,207299
123,0,14,59,42,0,1778157604731,1778157604785,327201,232930,0
124,0,37,41,0,41,1778157605234,1778157605312,248958,0,248958
125,0,16,37,21,0,1778157605730,1778157605803,242588,137680,0
126,0,23,44,0,44,1778157606233,1778157606305,310565,0,310565
127,0,12,23,13,0,1778157606733,1778157606787,173295,97950,0
128,0,42,49,0,49,1778157607246,1778157607306,394638,0,394638
129,0,0,42,19,0,1778157607735,1778157607790,21883,9903,0
130,0,168,41,0,41,1778157608234,1778157608301,42320,0,42320
131,0,7,168,127,0,1778157608736,1778157608793,254831,192623,0
132,0,0,13,0,13,1778157609234,1778157609294,26267,0,26267
133,0,0,200,154,0,1778157609741,1778157609811,506133,389720,0
134,0,0,0,0,0,1778157610232,1778157610299,0,0,0
135,0,2,191,149,0,1778157610742,1778157610796,670951,523416,0
136,0,0,2,0,2,1778157611234,1778157611291,8016,0,8016
137,0,2,193,144,0,1778157611742,1778157611792,869498,648736,0
138,0,0,3,0,3,1778157612236,1778157612298,15036,0,15036
139,0,8,160,119,0,1778157612743,1778157612808,882846,656629,0
140,0,183,17,0,17,1778157613239,1778157613310,102328,0,102328
141,0,6,183,136,0,1778157613743,1778157613802,1190996,885114,0
142,0,0,12,0,12,1778157614237,1778157614303,84105,0,84105
143,0,41,41,13,0,1778157614743,1778157614797,307501,97499,0
144,0,0,65,0,65,1778157615240,1778157615288,519393,0,519393
145,0,48,18,10,0,1778157615743,1778157615829,9314,5177,0
146,0,0,48,0,48,1778157616242,1778157616287,46854,0,46854
147,0,16,26,14,0,1778157616741,1778157616799,38638,20808,0
148,0,0,38,0,38,1778157617242,1778157617286,74942,0,74942
149,0,7,33,26,0,1778157617740,1778157617804,82069,64661,0
150,0,0,40,0,40,1778157618251,1778157618324,120292,0,120292
151,0,15,20,15,0,1778157618742,1778157618787,69342,52007,0
152,0,0,46,0,46,1778157619244,1778157619327,184309,0,184309
153,0,2,171,129,0,1778157619751,1778157619806,766589,578311,0
154,0,0,8,0,8,1778157620244,1778157620320,39989,0,39989
155,0,2,190,136,0,1778157620758,1778157620813,1042292,746026,0
156,0,0,2,0,2,1778157621246,1778157621313,11974,0,11974
157,0,5,182,127,0,1778157621750,1778157621799,1176972,821276,0
158,0,0,6,0,6,1778157622246,1778157622321,41934,0,41934
159,0,0,191,146,0,1778157622758,1778157622824,1430341,1093350,0
160,0,0,0,0,0,1778157623245,1778157623302,0,0,0
161,0,0,0,0,0,1778157623746,1778157623795,0,0,0
162,0,0,0,0,0,1778157624247,1778157624297,0,0,0
163,0,0,0,0,0,1778157624748,1778157624808,0,0,0
164,0,0,0,0,0,1778157625249,1778157625326,0,0,0
165,0,93,109,80,0,1778158546523,1778158546596,386621,283698,0
166,0,78,235,53,173,1778158548456,1778158548532,1286974,289386,948441
167,0,17,156,53,90,1778158550340,1778158550390,1140595,387148,658450
168,0,14,160,31,106,1778158552333,1778158552380,732964,39447,664302
169,0,11,133,24,101,1778158554311,1778158554356,430941,77689,327370
170,0,12,127,26,93,1778158556308,1778158556378,667587,136579,488973
171,0,15,154,33,107,1778158558310,1778158558353,1112404,238300,773022
172,0,10,147,33,98,1778158560314,1778158560366,579283,40025,519837
173,0,33,163,18,129,1778158562314,1778158562371,523379,57796,414273
174,0,18,120,48,55,1778158564308,1778158564353,622349,248876,285326
175,0,28,277,157,74,1778158566321,1778158566371,1994300,1130203,532950
176,0,7,412,270,32,1778158568322,1778158568373,711675,319254,262375
177,0,10,362,260,14,1778158570323,1778158570376,1150927,826601,44560
178,0,1,410,303,14,1778158572318,1778158572381,2123249,1569079,72571
179,0,29,102,48,21,1778158574303,1778158574348,728648,342893,150019
180,0,14,174,45,107,1778158576307,1778158576351,966295,50925,890471
181,0,15,318,178,82,1778158578308,1778158578362,998148,558505,257661
182,0,9,324,207,48,1778158580332,1778158580413,1679521,1072902,248981
183,0,27,248,165,24,1778158582308,1778158582379,1771972,1178898,171541
184,0,6,113,36,66,1778158584303,1778158584365,526671,40096,474316
185,0,11,152,51,91,1778158586313,1778158586362,472595,158464,283067
186,0,32,139,38,90,1778158588309,1778158588371,710816,194254,460324
187,0,10,147,21,115,1778158590311,1778158590355,1042957,148926,816019
188,0,60,119,7,103,1778158592306,1778158592368,730731,7630,713310
189,0,85,226,50,133,1778158594308,1778158594361,743454,153723,457457
190,0,17,174,55,101,1778158596308,1778158596352,880930,278337,511518
191,0,55,123,17,91,1778158598309,1778158598374,870656,120312,644179
192,0,95,79,20,49,1778158600308,1778158600383,533384,93496,421186
193,0,47,202,46,133,1778158602313,1778158602373,1106213,140515,895468
194,0,78,173,49,95,1778158604313,1778158604354,870676,246513,478262
195,0,41,163,63,67,1778158606315,1778158606386,1150910,444764,473181
196,0,16,146,32,81,1778158608314,1778158608372,951657,137074,700538
197,0,11,452,281,84,1778158610323,1778158610376,1727609,849314,615318
198,0,1,399,293,15,1778158612318,1778158612369,1999122,1467939,75277
199,0,22,351,255,8,1778158614322,1778158614376,2460530,1787570,56092
200,0,25,133,23,74,1778158616315,1778158616381,829686,127050,442415
201,0,16,127,40,68,1778158618314,1778158618361,705618,118531,530765
202,0,49,267,144,76,1778158620324,1778158620388,1330790,717405,379240
203,0,6,423,263,51,1778158622332,1778158622376,2947063,1832131,355590
204,0,0,197,146,6,1778158624318,1778158624385,1767756,1310100,53854
205,0,0,0,0,0,1778158626312,1778158626358,0,0,0
206,0,0,0,0,0,1778158628313,1778158628358,0,0,0
207,0,0,0,0,0,1778158630313,1778158630354,0,0,0
208,0,0,0,0,0,1778158632314,1778158632365,0,0,0
