TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
79998842384917782270994403473009003182294379310048119445620618833921421053572,1778166135864,1778166138998,1778166141110,1778166139114,1778166141110,,,5245
71698631861584902568990294405438200715952205925281609507704099871460969957689,1778166135863,1778166139176,1778166141167,1778166139291,1778166141167,,,5303
35852371706560562007090793042483231702538773224317339834482215641332179152039,1778166159978,1778166163006,1778166163077,,,,,3098
93051973300716667776657834685557579232313884945027430852669557710567339839170,1778165934772,1778165938894,1778165938978,,,,,4205
12170499132246914426770111643402165178029846318124047701156960674738568675348,1778166039352,1778166041063,1778166043036,1778166041127,1778166043036,,,3683
71806278804572322633903559757732907467862098681769343808632026515545584026761,1778166071528,1778166076948,1778166079074,1778166077036,1778166079074,,,7545
53619150470338470880889304333137032956854477809056703057704658667166251487456,1778166119792,1778166126975,1778166127060,,,,,7267
60872931587712644709189655744726678721344775309822085612703943415548607683106,1778166143931,1778166149114,1778166151124,1778166149194,1778166151124,,,7193
56290487517695789631184073666385749164670867620752818825105573275155748537672,1778166168011,1778166177016,1778166179119,1778166177079,1778166179119,,,11107
19801521043706631349606033736435674654097238868664865714930126212209307710892,1778165966965,1778165970922,1778165973018,1778165971011,1778165973018,,,6052
104602615748102675407509986988310004912060148999260467071639878946263153862994,1778166023269,1778166024932,1778166027066,1778166025054,1778166027066,,,3797
39141087409400656591081270821395709256992719220311797596969271039567957610829,1778166055466,1778166060996,1778166063102,1778166061113,1778166063102,,,7636
19647959336868609806902647420020592632186835445967513777437061408546475118173,1778166087614,1778166090963,1778166093108,1778166091057,1778166093108,,,5494
59646612841679242368260319513215270683698672244313713402105759313394061857944,1778166095688,1778166103003,1778166103077,,,,,7389
2371051364559658541231188132846382927731748787649983397406451173295209550719,1778166135878,1778166143084,1778166145193,1778166143196,1778166145193,,,9314
113704507498040402492848496560596540432025215089871493055060722582098871619450,1778165926748,1778165932951,1778165934990,1778165933050,1778165934990,,,8241
87481124553780953356424234160721637895078020217836894328912528969996872836491,1778165958897,1778165964915,1778165967050,1778165964992,1778165967050,,,8152
85976110112281683683682534120883407844855785057851358317169615485937152734742,1778165958907,1778165966940,1778165967055,,,,,8147
33001300817630562223415046598952980244012314618888631359792812810963847956261,1778165983077,1778165988926,1778165989027,,,,,5950
14100114252634456222181595571464883208959078162421741295398775436493145328046,1778165991117,1778165996922,1778165999046,1778165997078,1778165999046,,,7929
23441410752174913305437191006878738842518360803239173319123067943213855716114,1778166023272,1778166026940,1778166029095,1778166027065,1778166029095,,,5823
58407160546497157286975304685731282193207046371677433092694067693139610522580,1778166055449,1778166056996,1778166059066,1778166057071,1778166059066,,,3617
96389675277639416325090824917914243528798819134101785029948215438671739678854,1778166063483,1778166064997,1778166067076,1778166065074,1778166067076,,,3592
86624246954666296694069902977580666171956240333305643102880059638405900942538,1778165934781,1778165942944,1778165945034,1778165943019,1778165945034,,,10253
21793077001925230322850995807124136067737362086110590156716016605726610081391,1778165950836,1778165950909,1778165953004,1778165951023,1778165953004,,,2167
24147415790202063266162599416791837435692703593774485222305323288569368075533,1778165975025,1778165978956,1778165979012,,,,,3987
49573763658789627718780821857030269866470657587819443177124727397085263962922,1778165999155,1778166002933,1778166005064,1778166003024,1778166005064,,,5909
100204409871415208263493752268334704554608335187620664728625470030285285986746,1778166023283,1778166030928,1778166033088,1778166031068,1778166033088,,,9804
75189628262187890684596047218801636686944685758119136017227727478799400792193,1778166071532,1778166078968,1778166081052,1778166079073,1778166081052,,,9520
84440503510946053598080998551085810507233775170489137077026300684980420284916,1778166079547,1778166080959,1778166083102,1778166081068,1778166083102,,,3554
47127723241909347865427435602024845062476482617849494840186371458111837444969,1778166079552,1778166082952,1778166085067,1778166083057,1778166085067,,,5515
83966333183200908996598168851060521069556001633267739151474614146789228380353,1778165926744,1778165932891,1778165934995,1778165932970,1778165934995,,,8250
43458629677706430775941847146132653943791676394400964804115061374501668475742,1778165926747,1778165932906,1778165935007,1778165932993,1778165935007,,,8259
84185726533969318018607580633087974203539135208303409188846626026795944632990,1778165926748,1778165932906,1778165935007,1778165932993,1778165935007,,,8259
9431249010940366768370788676505123854526147369052223862588903956766098119192,1778165950845,1778165952909,1778165955043,1778165953007,1778165955043,,,4197
26188458046819960237866353223799439338604481002575544851531830697377494371610,1778165999155,1778166002969,1778166003036,,,,,3880
30656522100484538615214824808565481682069908382973087796268763082162921135234,1778166127818,1778166130972,1778166133059,1778166131079,1778166133059,,,5240
89659390001601583593425048402787106960244277625563894608348050999148376406674,1778166151955,1778166155034,1778166157108,1778166155113,1778166157108,,,5152
65989409226322099604625167847998502699372953152559838017750771318338110888052,1778166159981,1778166163017,1778166165132,1778166163080,1778166165132,,,5151
97163726361257388304146275929920278535588396196773162898781136602922436636170,1778165999160,1778166004958,1778166007062,1778166005083,1778166007062,,,7901
24568617841265214562333471343074113689185787427260309134856961024304180051951,1778166079560,1778166084957,1778166087076,1778166085063,1778166087076,,,7516
45441425442871964564675167415220304105511727120856936286577885204841030740647,1778166087617,1778166092953,1778166095054,1778166093109,1778166095054,,,7437
81806884747014144325257658047252044873880443859437153626445596962582392154424,1778166095687,1778166103003,1778166105058,1778166103077,1778166105058,,,9371
