TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
10118849556639390233887865026951562297749513122059313424003043155196602389861,1779093278737,1779093280655,1779093280872,,,,,2135
102025598495834300462799318344231004669164112981321733309372647044202274904727,1779093280997,1779093282175,1779093317557,,,1779093282311,1779093317557,36559
43699720767263157699354488262745483569690908559452699177560240754458129525655,1779093039427,1779093040611,1779093040779,,,,,1351
60493060191637311706029592523035229168481433243233944995774018192556004415831,1779093043691,1779093043845,1779093080310,,,1779093044058,1779093080310,36618
73932243480652129011304111769311650023673762343299292722726886788974766099025,1779093054607,1779093055955,1779093056034,,,,,1426
83795624444397706628575064660473756252474833104431317634840033110195603901657,1779093272177,1779093274069,1779093281974,,,1779093274166,1779093281974,9796
38062470882474162159043412027929445252445245149490665595909628378615258601734,1779093280972,1779093282277,1779093282411,,,,,1439
79589693831580924382144905546216381902805977518546628241864692700239443618452,1779093035165,1779093037833,1779093037955,,,,,2789
90479620923165673571834529298713981090204963987712062806830802072601591317512,1779093039440,1779093041342,1779093041465,,,,,2024
39712683419130393572912499546489856411156513068940494476719702284745685996018,1779093041568,1779093043845,1779093044058,,,,,2489
30277872863596145096968337740062894791139352545452568630965685459153970802128,1779093043653,1779093045344,1779093045468,,,,,1815
41800781528812323706576475960353814848170636990412456160708236082397277309039,1779093047975,1779093049832,1779093110297,,,1779093050025,1779093110297,62321
88857644381667827865384866311331386555636879969761049443810723355771261907766,1779093048018,1779093049832,1779093110085,,,1779093050025,1779093110085,62067
15435214375170519476702400777229254671783981237996029261531027874042173184634,1779093065246,1779093066176,1779093184740,,,1779093066395,1779093184740,119493
114297707068843129479932872586925766874733880565832632113844119237764391961326,1779093067288,1779093070178,1779093070365,,,,,3077
103285983720454618592116620147577917790491134158536335643913994786949000112506,1779093037326,1779093038526,1779093058350,,,1779093038672,1779093058350,21023
18487004514300333997147466948574881890370056079407210161275059806383148785114,1779093058940,1779093059928,1779093154251,,,1779093060050,1779093154251,95310
107030846775264444470687173393488542162241641469526239916228474642490534287745,1779093063139,1779093064262,1779093178253,,,1779093064399,1779093178253,115113
94634411465322136745475696712266016942613841069766789466737568548453556286301,1779093077826,1779093080305,1779093080583,,,,,2756
73775080822055641645028881170172666822760416273240986524087702876671256826647,1779093274354,1779093276069,1779093290381,,,1779093276297,1779093290381,16027
5618622143856551830505235030972593056274192415380579323889913640519753557550,1779093035206,1779093036230,1779093044822,,,1779093036421,1779093044822,9616
13695577464817869997692988322927403326830006602541634203081032133608186304655,1779093039458,1779093042518,1779093042732,,,,,3274
99239023085056676719084063479473745313174706290953858568521045488645611492942,1779093045778,1779093046247,1779093096379,,,1779093046435,1779093096379,50600
65085345839769414868911235613429616988704119763552094109822908268792539275823,1779093048006,1779093048101,1779093102041,,,1779093048433,1779093102041,54034
99525738391327481080336546902333018113959747217309182348206314925600517561232,1779093050067,1779093052268,1779093052488,,,,,2421
71273858524100119924430517070831349263269537651733474750100023205123357440708,1779093061043,1779093062544,1779093170231,,,1779093062715,1779093170231,109187
100435938317861480713690941183996101645472222639654063094792098318903000907609,1779093063102,1779093065368,1779093065455,,,,,2353
50617021613238934338388171384772528587728793762237194106793321400335108388222,1779093047973,1779093049977,1779093109481,,,1779093050154,1779093109481,61508
80538217748633385811242618478356716518588768916062415923822976941568515152822,1779093065241,1779093065857,1779093183540,,,1779093066114,1779093183540,118298
6910351097588230155515550731823043738654746788901255250844578604895091028715,1779093075796,1779093077856,1779093078016,,,,,2219
49809808251345418299754872768865617757559413710424871848919398847752195742982,1779093082137,1779093083855,1779093084025,,,,,1888
102472186814228728439070292731444493410900262228559285332283676450431268982144,1779093056727,1779093059846,1779093059997,,,,,3269
39250140686235493682338667387988500442148650598140859165336317730925942454422,1779093067296,1779093069363,1779093069581,,,,,2284
