TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
115234212273468704095003439674975177461066591772350935444052142670520089860965,1778167209234,1778167216081,1778167216143,,,,,6909
7219356422509757895783100760695737650748454632797948205923996145455563270228,1778167236367,1778167244074,1778167244181,,,,,7814
58474415628991209771798743297956804974047391050493581380003967497447287715250,1778167245445,1778167252095,1778167252149,,,,,6704
63783085940587060319576811571258372143869445054008404433109420843110690211844,1778167281688,1778167290127,1778167290243,,,,,8554
47518861435113208172715780980226052837336672865077962613806045739460434135423,1778167290709,1778167296112,1778167296202,,,,,5493
94699052982601052332330043231284290221389155917782063091090821630025765089395,1778167308807,1778167312318,1778167312395,,,,,3587
69028228730081589629959572208873389144468680733260561834457617154226950927418,1778167354037,1778167356077,1778167356142,,,,,2105
43498303879443992953434675612346827414534344152123414527887177541344374855377,1778167363114,1778167372119,1778167372196,,,,,9082
6279491616494447315977644483949415293390419776829299769219149539334914656045,1778167236390,1778167238090,1778167242111,,,1778167238179,1778167242111,5721
64759621706864853724931679992649360426720371209222628973558219218088617751167,1778167290716,1778167296112,1778167296202,,,,,5486
17566116112329626109701736363092268753288437861422620890377137502264092564475,1778167390280,1778167398169,1778167398238,,,,,7957
49620104003708184175306181462462580383524428633528295113009839813816582588418,1778167408367,1778167414105,1778167414182,,,,,5815
38990618566319025077756279913642717268319045967411580704635259329601183108269,1778167435539,1778167436196,1778167442215,,,1778167436265,1778167442215,6676
101175621095316735816252027129226272991723246633508999343177688280348824568744,1778167191138,1778167192062,1778167200148,,,1778167192153,1778167200148,9009
17698665664215474073668651487221209296689598561311157079207061503136365710265,1778167209238,1778167216063,1778167216130,,,,,6892
72447782251041124872642292309760232415218904585149274536834606673585632182686,1778167236390,1778167238071,1778167240173,,,1778167238163,1778167240173,3782
5321004428591363200496833861320958528352417349586454254380483113724989627673,1778167299768,1778167306135,1778167306239,,,,,6471
88738026522783343301811716667848657261213409457745475612706860512020376357361,1778167335983,1778167336111,1778167342225,,,1778167336180,1778167342225,6242
38582454258877435039779398656289321991104373397739912776760688375724114375291,1778167381237,1778167390136,1778167390201,,,,,8963
114368819014601305205151059283255534101164595188983439722064884594026238375118,1778167453613,1778167462192,1778167462262,,,,,8648
30243512578240132997611419069991605674905968072707173357950141780355757502893,1778167191136,1778167200022,1778167200105,,,,,8968
52346944235452158135808629358793865314402205968237582077898318027622300404286,1778167209238,1778167216102,1778167216163,,,,,6925
91075071148309888678787890818710322176216041399592134743472577018119266374670,1778167227314,1778167232113,1778167232180,,,,,4865
