Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
52,0,0,119,65,48,1778170110089,1778170110134,921901,503509,371908
53,0,0,122,64,53,1778170112089,1778170112177,279455,112857,157780
54,0,0,133,50,71,1778170114104,1778170114157,495526,186300,264518
55,0,0,95,49,41,1778170116097,1778170116147,541952,279493,233938
56,0,28,149,96,20,1778170118094,1778170118176,1150868,741418,154551
57,0,0,103,26,75,1778170120092,1778170120163,470260,43756,423140
58,0,0,48,3,45,1778170122091,1778170122144,175641,10971,164670
59,0,0,131,8,123,1778170124095,1778170124181,745532,45474,700058
60,0,52,153,62,88,1778170126106,1778170126218,1181100,478308,679645
61,0,17,164,43,115,1778170128194,1778170128251,747430,73907,663212
62,0,11,203,104,65,1778170130155,1778170130215,743579,380659,238492
63,0,0,119,37,73,1778170132128,1778170132187,668782,207854,410362
64,0,17,113,25,79,1778170134115,1778170134170,857667,189677,599692
65,0,11,189,80,75,1778170136115,1778170136179,432059,124986,253934
66,0,0,135,53,61,1778170138115,1778170138167,478829,187982,216366
67,0,46,59,19,39,1778170140118,1778170140175,327440,105432,216459
68,0,67,84,19,59,1778170142119,1778170142165,633115,143126,444795
69,0,16,255,93,124,1778170144142,1778170144191,1007654,141717,808026
70,0,0,114,36,68,1778170146106,1778170146149,396384,125144,236482
71,0,0,29,2,27,1778170148101,1778170148159,159026,10950,148076
72,0,0,93,2,91,1778170150119,1778170150178,697235,14976,682259
73,0,0,86,3,83,1778170152113,1778170152170,791458,4326,787132
74,0,0,111,6,104,1778170154111,1778170154153,380380,20522,356438
75,0,0,117,11,106,1778170156111,1778170156178,636355,59758,576597
76,0,2,103,6,96,1778170158119,1778170158169,764282,44463,712411
77,0,0,105,5,100,1778170160108,1778170160158,946834,6784,940050
78,0,0,104,7,97,1778170162107,1778170162158,349153,23394,325759
79,0,0,106,4,102,1778170164112,1778170164163,566397,21342,545055
80,0,0,132,29,100,1778170166109,1778170166172,969373,212834,734525
81,0,0,71,3,68,1778170168109,1778170168199,632895,3992,628903
82,0,0,100,2,98,1778170170114,1778170170179,331450,6582,324868
83,0,0,113,1,112,1778170172111,1778170172157,595330,5246,590084
84,0,0,100,0,100,1778170174109,1778170174154,725379,0,725379
85,0,0,116,6,110,1778170176115,1778170176186,1018835,7388,1011447
86,0,0,90,6,84,1778170178111,1778170178190,291415,19359,272056
87,0,0,140,28,106,1778170180117,1778170180191,731411,146099,554003
88,0,0,154,40,111,1778170182114,1778170182178,1109364,288060,799708
89,0,0,111,43,55,1778170184110,1778170184182,266264,50130,200995
90,0,0,191,99,58,1778170186117,1778170186194,605886,313906,184169
91,0,0,126,39,73,1778170188117,1778170188183,649301,200905,376287
92,0,0,345,209,75,1778170190119,1778170190173,2462215,1491391,535556
93,0,3,285,191,34,1778170192119,1778170192194,453610,218005,167072
94,0,0,284,189,38,1778170194119,1778170194180,886468,589863,118703
95,0,0,241,172,31,1778170196121,1778170196186,1234418,880919,158866
96,0,0,258,175,23,1778170198120,1778170198179,1834532,1244301,163610
97,0,110,126,60,38,1778170200117,1778170200202,292314,66620,194585
98,0,108,237,157,20,1778170202122,1778170202200,733337,485819,61896
99,0,118,248,158,40,1778170204126,1778170204195,1259211,802149,203204
100,0,129,260,171,36,1778170206124,1778170206209,1841789,1211304,255053
101,0,118,310,209,32,1778170208129,1778170208195,1525000,970860,241906
102,0,0,235,155,26,1778170210124,1778170210183,731983,466903,102446
103,0,0,141,89,29,1778170212121,1778170212188,706151,445678,145294
104,0,10,51,5,45,1778170214119,1778170214197,357904,35053,315840
105,0,0,124,6,114,1778170216124,1778170216188,1092341,53995,1018408
106,0,5,180,54,116,1778170218128,1778170218206,1043150,160793,852581
107,0,125,176,87,59,1778170220128,1778170220271,887465,438404,297878
108,0,36,292,172,67,1778170222133,1778170222196,2032352,1196976,466535
109,0,4,214,119,60,1778170224134,1778170224192,1482799,752543,489115
110,0,0,66,18,46,1778170226183,1778170226234,276131,53367,216836
111,0,173,184,65,93,1778170228261,1778170228309,926938,327251,468785
112,0,40,288,151,78,1778170230246,1778170230288,2019220,1058494,547162
113,0,0,195,97,79,1778170232169,1778170232228,1303599,643260,514411
114,0,18,203,113,59,1778170234191,1778170234246,620294,331919,197319
115,0,0,192,94,65,1778170236168,1778170236225,942435,461366,319105
116,0,0,246,157,41,1778170238156,1778170238212,1694612,1081472,282463
117,0,0,211,126,45,1778170240165,1778170240237,1134001,713530,232516
118,0,0,154,73,65,1778170242146,1778170242187,444438,206863,192204
119,0,0,224,141,37,1778170244147,1778170244206,1085058,682972,179267
120,0,30,152,108,18,1778170246155,1778170246204,1038968,738168,123099
121,0,8,214,91,88,1778170248165,1778170248218,1507073,732372,505360
122,0,0,71,22,36,1778170250140,1778170250182,229262,61057,132128
123,0,0,87,11,73,1778170252153,1778170252202,417021,52684,349967
124,0,0,115,4,111,1778170254154,1778170254211,781764,27164,754600
125,0,10,248,103,125,1778170256170,1778170256223,1467994,456666,931715
126,0,0,75,20,47,1778170258140,1778170258193,220991,54616,144533
127,0,0,14,0,14,1778170260134,1778170260197,66292,0,66292
128,0,0,0,0,0,1778170262133,1778170262235,0,0,0
129,0,0,0,0,0,1778170264133,1778170264198,0,0,0
130,0,0,0,0,0,1778170266135,1778170266197,0,0,0
