TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
33265494511460376952363993539278180215914305223790229196582691399388375581145,1778170964517,1778170966294,1778170968343,1778170966353,1778170968343,,,3826
49636339400956925507075986784996931014486335684509407740128441889501530694597,1778170972590,1778170980301,1778170982384,1778170980378,1778170982384,,,9793
115753981116670279177317189413451689314950759797561746570251467297430764580895,1778170980620,1778170986316,1778170988370,1778170986378,1778170988370,,,7750
6237712956389962788940245288251984155818173125115720213805967344552694023404,1778170988652,1778170992304,1778170994381,1778170992355,1778170994381,,,5728
33367993356020576071416212980198601945371196113461593795940378445151711745534,1778170940409,1778170946284,1778170948336,1778170946356,1778170948336,,,7927
63126828487302455594876899670758536927755865085070327696161358548387896253193,1778170972586,1778170978296,1778170980373,1778170978382,1778170980373,,,7786
70331493792963897780169438675006111570510844732458983106917606390923009185740,1778170980622,1778170986316,1778170988334,1778170986378,1778170988334,,,7711
63580230797098587710669776226601526670815731616284943504774891640022899085516,1778170980626,1778170988300,1778170990366,1778170988378,1778170990366,,,9739
55718080180203546152301449565953304942426555197790619303247307037182707364057,1778170908177,1778170910200,1778170912328,1778170910290,1778170912328,,,4151
104617725634708519344932075069651366562659202981237691352497144269209968680353,1778170908187,1778170910274,1778170912260,1778170910355,1778170912260,,,4073
93727104136733897602948880082929148882797569891432047055394043944179869535192,1778170916242,1778170920293,1778170920388,,,,,4146
106006164925646427939932565678687128299400939981795836279157704364332216862582,1778170924318,1778170932208,1778170934354,1778170932328,1778170934354,,,10035
26882768684449357360648698800709949948996921276813533584029570405434725600228,1778170980610,1778170982301,1778170982398,,,,,1787
11619255394778914554786651664912458428469279292633420994223929235475036597981,1778170908187,1778170910274,1778170912311,1778170910355,1778170912311,,,4124
26659285953827816032369303581728960980160077027423231636854528138346338619913,1778170924292,1778170928207,1778170930354,1778170928324,1778170930354,,,6061
69952495126177791199902250459025696311151413573770081032676761089527748845427,1778170924314,1778170932253,1778170934362,1778170932348,1778170934362,,,10047
68190765522818582430547613339864281679251900543583280837970845535426683335399,1778170924309,1778170932274,1778170932378,,,,,8069
47234510196074220768955758921328847339178812076102077350171505983478819201205,1778170940404,1778170944216,1778170944299,,,,,3895
82106445251245381070082457658279161288553876726145319859477717547906520353815,1778170972574,1778170974294,1778170974367,,,,,1792
50757224316831231620225397457806226333887384112524582633618570002142415292168,1778170900160,1778170908195,1778170910332,1778170908293,1778170910332,,,10171
6901745034711494594230255990112342286439879007571285263909431508322258530963,1778170908196,1778170914217,1778170916352,1778170914299,1778170916352,,,8156
109835303688906916543843987073340833116609987611208078810460230278719733769756,1778170964529,1778170966265,1778170968355,1778170966318,1778170968355,,,3826
59556246089009167464668380992697625770008333949527209298464395942441339813965,1778170972587,1778170978296,1778170980373,1778170978382,1778170980373,,,7785
14650569552474793959994495772590578503031164597031390103663851204888159557715,1778170980621,1778170986316,1778170988370,1778170986378,1778170988370,,,7749
19672616628877237832292136738892336912096712857228701909286449037953888113570,1778170924299,1778170930280,1778170932328,1778170930346,1778170932328,,,8028
78415671756922641367430626871620040634421064595810776334791547987248227086872,1778170964540,1778170970302,1778170972317,1778170970398,1778170972317,,,7777
61059826225574561768873786986094836707833825643202203446762607967750034212435,1778170972590,1778170980293,1778170982398,1778170980373,1778170982398,,,9807
97170722243771759236154222435959478258036003739294418635112970026057946664431,1778170972590,1778170980301,1778170980378,,,,,7787
27491198325840470246436905619929450646578680727707653148796207395917774015453,1778170892106,1778170898258,1778170898311,,,,,6205
100323381857151238440790413109070688655121257249666815965530141232722858098824,1778170932342,1778170934213,1778170936328,1778170934328,1778170936328,,,3986
62885001178735661231429454699064289484073325360441463102205552116468987077582,1778170940412,1778170948283,1778170948344,,,,,7932
69939821609283047196160539459647627586117858821025842997800132518179066351149,1778170900147,1778170904200,1778170906336,1778170904268,1778170906336,,,6188
97972495917929408661425576808641416672594417961327502521743522482339638503479,1778170908182,1778170910200,1778170912339,1778170910290,1778170912339,,,4157
114523667384715790111564549722169304993904702682488951687619661286577323008817,1778170916244,1778170922279,1778170924326,1778170922355,1778170924326,,,8082
112036214512416003923844164226417442347395109183648011793507025104597493111748,1778170940407,1778170946218,1778170948336,1778170946323,1778170948336,,,7929
51188999985766905541676777947906763674086241147711153666093684856230258456141,1778170940414,1778170948261,1778170950399,1778170948314,1778170950399,,,9985
52177510524792716864151405649707884334630139354906116796751449009628940799815,1778170972584,1778170976295,1778170978367,1778170976419,1778170978367,,,5783
22859429853593711016499726387892150068453340778399686963748933639297306195935,1778170932368,1778170938284,1778170940310,1778170938373,1778170940310,,,7941
19032795908015226907960972970836089790338494658479506985654381560886665494886,1778170940399,1778170942305,1778170944299,1778170942402,1778170944299,,,3900
32682242222111618895124263499339305650219889988382280816179830244138741674575,1778170948445,1778170950290,1778170952325,1778170950399,1778170952325,,,3879
101509514448331802288787849100991522517367208390929078473749755519682352184470,1778170948453,1778170954261,1778170956350,1778170954355,1778170956350,,,7896
5283899080435763608577132339615126712076699524483558601042245797893160564439,1778170956474,1778170958213,1778170958300,,,,,1825
84393262968684904325420507091765393881387922295534807867586649605448015845253,1778170972588,1778170978296,1778170980351,1778170978382,1778170980351,,,7762
