Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Relay1 Txs in this block,# of Relay2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Relay1 Txs) (Duration: Relay1 proposed -> Relay1 Commit)","SUM of confirm latency (ms, Relay2 Txs) (Duration: Relay1 proposed -> Relay2 Commit)"
45,0,0,114,2,112,1778166016937,1778166017015,1101946,3582,1098364
46,0,7,108,2,103,1778166018940,1778166019030,410957,7602,391960
47,0,2,105,3,102,1778166020948,1778166021057,611658,17441,594217
48,0,95,101,5,91,1778166022947,1778166023037,787215,38907,709400
49,0,0,108,1,105,1778166024941,1778166025045,1033428,1774,1028102
50,0,0,125,4,116,1778166026943,1778166027059,473616,15136,439551
51,0,15,182,56,112,1778166028945,1778166029082,1056877,325041,650565
52,0,2,155,81,59,1778166030945,1778166031069,1207105,630610,459704
53,0,16,108,67,36,1778166032955,1778166033082,480546,118907,352751
54,0,11,118,57,35,1778166034943,1778166035025,437894,211370,130091
55,0,19,152,69,61,1778166036950,1778166037050,870424,394922,349616
56,0,11,137,55,73,1778166038947,1778166039044,1056833,423971,563462
57,0,0,110,38,64,1778166040943,1778166041018,696275,63269,619680
58,0,0,104,3,101,1778166042947,1778166043012,380351,10959,369392
59,0,0,97,4,87,1778166044981,1778166045058,552436,22744,495572
60,0,49,188,66,108,1778166047219,1778166047290,1488416,522243,855412
61,0,19,124,57,49,1778166048996,1778166049061,599162,94788,474455
62,0,2,115,33,76,1778166050997,1778166051058,420496,120447,278132
63,0,11,172,67,80,1778166052993,1778166053086,975037,379386,454140
64,0,0,146,54,76,1778166054977,1778166055062,1114462,411869,580551
65,0,11,145,48,87,1778166056975,1778166057055,929771,76840,836914
66,0,0,126,50,69,1778166058970,1778166059028,449909,178360,246581
67,0,55,187,98,58,1778166060996,1778166061113,1056357,553454,327825
68,0,0,268,164,59,1778166062986,1778166063086,2041820,1249352,449645
69,0,13,92,43,38,1778166064972,1778166065057,449431,67763,364345
70,0,25,144,48,79,1778166066988,1778166067083,518211,172632,284434
71,0,0,84,6,75,1778166068974,1778166069073,469157,33478,418939
72,0,91,105,3,97,1778166070970,1778166071039,792315,22625,731985
73,0,0,101,2,98,1778166072976,1778166073074,943027,3104,938365
74,0,0,121,3,115,1778166074964,1778166075061,428947,10617,407713
75,0,95,102,3,96,1778166076967,1778166077046,563205,16557,530094
76,0,96,104,2,102,1778166078979,1778166079074,784650,15080,769570
77,0,0,102,3,98,1778166080978,1778166081052,938908,4509,932895
78,0,85,116,5,108,1778166082994,1778166083101,412065,17739,383683
79,0,0,91,1,90,1778166084964,1778166085056,500756,5495,495261
80,0,0,136,17,113,1778166086968,1778166087070,1021435,127608,848788
81,0,98,111,2,107,1778166088989,1778166089065,1022562,2936,1016670
82,0,0,100,1,98,1778166090974,1778166091056,346316,3442,339432
83,0,2,103,3,100,1778166092975,1778166093108,566210,16445,549765
84,0,89,88,3,84,1778166094960,1778166095056,653943,22242,624282
85,0,2,93,3,90,1778166096976,1778166097089,854844,4279,850565
86,0,108,115,2,113,1778166098976,1778166099063,391082,6786,384296
87,0,83,146,22,108,1778166100984,1778166101061,786269,118316,581926
88,0,23,192,54,121,1778166102975,1778166103058,1415760,397973,892486
89,0,15,151,53,85,1778166104970,1778166105062,886587,72115,796781
90,0,9,139,47,85,1778166106971,1778166107054,465709,157323,284958
91,0,0,124,35,76,1778166108970,1778166109085,666705,188094,408750
92,0,0,108,22,82,1778166110973,1778166111062,793731,161615,602733
93,0,88,136,41,87,1778166112975,1778166113109,884300,56158,817180
94,0,4,106,16,88,1778166114982,1778166115114,357366,53818,296819
95,0,0,136,27,92,1778166116981,1778166117071,723270,143456,489524
96,0,0,139,14,114,1778166118970,1778166119063,1015179,102169,832702
97,0,0,140,23,112,1778166120976,1778166121069,1078196,29625,1042133
98,0,10,135,28,97,1778166122978,1778166123047,440737,91324,316799
99,0,0,108,22,72,1778166124984,1778166125100,573884,116856,382664
100,0,0,133,32,91,1778166126975,1778166127060,966835,232543,661619
101,0,65,114,18,83,1778166128978,1778166129062,808054,22472,769357
102,0,0,98,14,82,1778166130971,1778166131065,318671,45429,266752
103,0,0,93,6,84,1778166132973,1778166133059,487202,31414,440081
104,0,0,94,5,89,1778166134971,1778166135055,679665,36133,643532
105,0,0,105,1,104,1778166136973,1778166137044,959725,1197,958528
106,0,0,160,40,106,1778166138981,1778166139098,519539,129516,344666
107,0,50,95,26,65,1778166141089,1778166141148,501893,137151,343640
108,0,77,115,25,86,1778166143121,1778166143211,843870,183313,631231
109,0,3,88,7,77,1778166145015,1778166145082,721775,8312,708708
110,0,0,80,5,75,1778166147006,1778166147070,253352,15755,237597
111,0,12,151,36,112,1778166149064,1778166149133,787091,187381,584095
112,0,5,107,29,72,1778166151020,1778166151084,765479,207316,515273
113,0,86,140,47,81,1778166153035,1778166153103,810590,54157,742599
114,0,0,118,27,86,1778166155009,1778166155101,371622,84951,270938
115,0,36,109,19,83,1778166157028,1778166157112,562026,97925,428024
116,0,28,119,34,72,1778166159007,1778166159089,848123,242212,513303
117,0,81,120,43,71,1778166161031,1778166161094,927090,232226,648116
118,0,40,259,169,44,1778166163017,1778166163080,818809,523739,152509
119,0,19,81,27,52,1778166165005,1778166165089,413593,137824,265560
120,0,99,134,31,88,1778166167050,1778166167162,961554,222391,631551
121,0,12,131,31,88,1778166169014,1778166169093,936306,113972,801208
122,0,3,69,7,57,1778166170995,1778166171142,400958,21980,363278
123,0,0,105,3,99,1778166173045,1778166173134,538652,15384,507890
124,0,137,106,2,104,1778166175017,1778166175125,754576,14232,740344
125,0,48,153,39,106,1778166177002,1778166177067,1265567,256982,960182
126,0,6,96,24,67,1778166179023,1778166179122,537463,74161,447850
127,0,0,45,0,45,1778166181004,1778166181136,229722,0,229722
128,0,0,0,0,0,1778166182981,1778166183095,0,0,0
129,0,0,0,0,0,1778166184981,1778166185063,0,0,0
130,0,0,0,0,0,1778166186982,1778166187053,0,0,0
