Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
30,1,0,3,0,3,1779097272987,1779097273153,6012,0,6012
31,1,21,37,0,37,1779097274989,1779097275263,61440,0,61440
32,1,0,46,0,46,1779097276991,1779097277215,67789,0,67789
33,1,0,44,0,44,1779097278991,1779097279165,61273,0,61273
34,1,0,32,0,32,1779097280993,1779097281194,49295,0,49295
35,1,0,6,0,6,1779097282995,1779097283259,7867,0,7867
36,1,0,7,0,7,1779097284991,1779097285130,10828,0,10828
37,1,0,3,0,3,1779097286992,1779097287227,2685,0,2685
38,1,0,28,0,28,1779097288996,1779097289109,28329,0,28329
39,1,0,3,0,3,1779097290993,1779097291193,3456,0,3456
40,1,0,4,0,4,1779097292995,1779097293100,4854,0,4854
41,1,0,1,0,1,1779097294995,1779097295204,1807,0,1807
42,1,0,1,0,1,1779097296996,1779097297118,1705,0,1705
43,1,0,2,0,2,1779097298997,1779097299135,2391,0,2391
44,1,0,2,0,2,1779097300998,1779097301150,3400,0,3400
45,1,0,5,0,5,1779097302999,1779097303214,4451,0,4451
46,1,0,6,0,6,1779097305001,1779097305311,10633,0,10633
47,1,0,4,0,4,1779097307001,1779097307170,5456,0,5456
48,1,0,11,0,11,1779097309005,1779097309216,14008,0,14008
49,1,0,2,0,2,1779097311003,1779097311238,3277,0,3277
50,1,0,0,0,0,1779097313001,1779097313133,0,0,0
51,1,0,1,0,1,1779097315003,1779097315146,499,0,499
52,1,0,0,0,0,1779097317002,1779097317172,0,0,0
53,1,0,0,0,0,1779097319002,1779097319135,0,0,0
54,1,0,0,0,0,1779097321003,1779097321140,0,0,0
55,1,0,19,0,19,1779097323006,1779097323114,7201,0,7201
56,1,0,0,0,0,1779097325004,1779097325156,0,0,0
57,1,0,0,0,0,1779097327005,1779097327157,0,0,0
58,1,0,0,0,0,1779097329005,1779097329149,0,0,0
59,1,0,16,0,16,1779097331108,1779097331266,8662,0,8662
60,1,0,64,0,64,1779097333012,1779097333211,48253,0,48253
61,1,0,15,0,15,1779097335009,1779097335204,5430,0,5430
62,1,0,52,0,52,1779097337012,1779097337146,42258,0,42258
63,1,0,35,0,35,1779097339013,1779097339215,28129,0,28129
64,1,0,71,0,71,1779097341016,1779097341160,40369,0,40369
65,1,0,63,0,63,1779097343013,1779097343153,72807,0,72807
66,1,0,49,0,49,1779097345015,1779097345256,22336,0,22336
67,1,0,120,0,120,1779097347025,1779097347189,98262,0,98262
68,1,0,72,0,72,1779097349016,1779097349145,50094,0,50094
69,1,0,52,0,52,1779097351017,1779097351140,51075,0,51075
70,1,0,15,0,15,1779097353015,1779097353139,9081,0,9081
71,1,2,0,0,0,1779097355014,1779097355269,0,0,0
72,1,6,20,0,20,1779097357018,1779097357169,24941,0,24941
73,1,5,8,0,8,1779097359016,1779097359162,14962,0,14962
74,1,6,14,0,14,1779097361017,1779097361200,20693,0,20693
75,1,0,16,0,16,1779097363019,1779097363133,22199,0,22199
76,1,11,13,0,13,1779097365022,1779097365197,21765,0,21765
77,1,0,24,0,24,1779097367020,1779097367155,34845,0,34845
78,1,10,10,0,10,1779097369092,1779097369275,17972,0,17972
79,1,0,18,0,18,1779097371019,1779097371140,26911,0,26911
80,1,0,33,0,33,1779097373027,1779097373206,60663,0,60663
81,1,0,8,0,8,1779097375021,1779097375176,15538,0,15538
82,1,0,19,0,19,1779097377023,1779097377136,28882,0,28882
83,1,0,1,0,1,1779097379021,1779097379137,1877,0,1877
84,1,0,10,0,10,1779097381023,1779097381147,12658,0,12658
85,1,0,7,0,7,1779097383024,1779097383116,10735,0,10735
86,1,0,8,0,8,1779097385025,1779097385143,9564,0,9564
87,1,0,8,0,8,1779097387026,1779097387176,9666,0,9666
88,1,0,3,0,3,1779097389025,1779097389170,4439,0,4439
89,1,0,6,0,6,1779097391026,1779097391154,6646,0,6646
90,1,0,7,0,7,1779097393027,1779097393141,8225,0,8225
91,1,0,1,0,1,1779097395028,1779097395165,1761,0,1761
92,1,0,6,0,6,1779097397029,1779097397273,8112,0,8112
93,1,0,1,0,1,1779097399029,1779097399164,1734,0,1734
94,1,0,6,0,6,1779097401031,1779097401193,6444,0,6444
95,1,0,7,0,7,1779097403032,1779097403227,8316,0,8316
96,1,0,8,0,8,1779097405032,1779097405139,8220,0,8220
97,1,0,1,0,1,1779097407032,1779097407167,664,0,664
98,1,0,2,0,2,1779097409033,1779097409158,3302,0,3302
99,1,0,4,0,4,1779097411034,1779097411191,5685,0,5685
100,1,0,4,0,4,1779097413034,1779097413162,3509,0,3509
101,1,0,0,0,0,1779097415033,1779097415203,0,0,0
102,1,0,3,0,3,1779097417036,1779097417131,2734,0,2734
103,1,0,1,0,1,1779097419037,1779097419136,1576,0,1576
104,1,0,1,0,1,1779097421039,1779097421218,637,0,637
105,1,0,8,0,8,1779097423041,1779097423190,8790,0,8790
106,1,0,6,0,6,1779097425041,1779097425308,6123,0,6123
107,1,0,4,0,4,1779097427040,1779097427178,4158,0,4158
108,1,0,0,0,0,1779097429040,1779097429187,0,0,0
109,1,0,8,0,8,1779097431043,1779097431178,10002,0,10002
110,1,0,8,0,8,1779097433044,1779097433116,6285,0,6285
111,1,0,11,0,11,1779097435045,1779097435178,6966,0,6966
112,1,0,15,0,15,1779097437047,1779097437217,12910,0,12910
113,1,0,6,0,6,1779097439047,1779097439163,8300,0,8300
114,1,0,16,0,16,1779097441048,1779097441155,10085,0,10085
115,1,0,1,0,1,1779097443047,1779097443264,403,0,403
116,1,0,4,0,4,1779097445047,1779097445279,4650,0,4650
117,1,0,2,0,2,1779097447048,1779097447200,2646,0,2646
118,1,0,4,0,4,1779097449048,1779097449184,2171,0,2171
119,1,0,10,0,10,1779097451049,1779097451140,12420,0,12420
120,1,0,129,10,10,1779097453065,1779097453130,237555,18855,9844
121,1,0,149,9,5,1779097455079,1779097455152,271618,16512,3932
122,1,0,114,12,2,1779097457067,1779097457167,203868,21345,1365
123,1,0,147,11,6,1779097459070,1779097459271,262918,19600,6671
124,1,0,94,11,4,1779097461066,1779097461166,147152,17604,624
125,1,0,94,20,4,1779097463067,1779097463206,145040,30905,2730
126,1,0,119,3,1,1779097465069,1779097465151,164002,3978,1119
127,1,0,26,10,4,1779097467064,1779097467170,31991,12888,3511
128,1,3,3,0,3,1779097469053,1779097469194,3429,0,3429
129,1,3,3,0,3,1779097471053,1779097471297,6708,0,6708
130,1,1,7,0,7,1779097473056,1779097473217,10964,0,10964
131,1,3,3,0,3,1779097475056,1779097475170,4224,0,4224
132,1,4,5,0,5,1779097477057,1779097477228,8606,0,8606
133,1,12,10,0,10,1779097479059,1779097479166,14446,0,14446
134,1,1,12,0,12,1779097481059,1779097481268,25590,0,25590
135,1,3,3,0,3,1779097483060,1779097483183,4089,0,4089
136,1,2,6,0,6,1779097485062,1779097485234,9404,0,9404
137,1,2,6,0,6,1779097487062,1779097487205,8134,0,8134
138,1,0,4,0,4,1779097489062,1779097489183,5958,0,5958
139,1,0,5,0,5,1779097491062,1779097491213,10041,0,10041
140,1,0,7,0,7,1779097493062,1779097493212,7904,0,7904
141,1,0,7,0,7,1779097495064,1779097495195,9671,0,9671
142,1,0,22,0,22,1779097497068,1779097497167,34060,0,34060
143,1,0,11,0,11,1779097499066,1779097499202,14241,0,14241
144,1,0,8,0,8,1779097501067,1779097501247,15736,0,15736
145,1,0,8,0,8,1779097503066,1779097503185,15160,0,15160
147,2,0,15,0,15,1779097507107,1779097507473,44857,0,44857
148,2,0,8,0,8,1779097509068,1779097509166,6038,0,6038
149,2,0,6,0,6,1779097511069,1779097511186,9097,0,9097
150,2,0,8,0,8,1779097513071,1779097513191,5012,0,5012
151,2,0,4,0,4,1779097515069,1779097515147,3775,0,3775
152,2,0,2,0,2,1779097517071,1779097517205,1961,0,1961
153,2,0,3,0,3,1779097519072,1779097519217,2409,0,2409
154,2,0,15,0,15,1779097521073,1779097521177,21335,0,21335
155,2,0,4,0,4,1779097523072,1779097523305,5136,0,5136
156,2,0,2,0,2,1779097525073,1779097525214,2860,0,2860
157,2,0,2,0,2,1779097527074,1779097527209,2821,0,2821
158,2,0,8,0,8,1779097529075,1779097529175,3859,0,3859
159,2,0,2,0,2,1779097531075,1779097531287,2924,0,2924
160,2,0,0,0,0,1779097533073,1779097533198,0,0,0
161,2,0,0,0,0,1779097535073,1779097535173,0,0,0
162,2,0,0,0,0,1779097537073,1779097537191,0,0,0
163,2,0,0,0,0,1779097539074,1779097539218,0,0,0
164,2,0,0,0,0,1779097541076,1779097541147,0,0,0
