Block Height,EpochID of this block,TxPool Size,# of all Txs in this block,# of Broker1 Txs in this block,# of Broker2 Txs in this block,TimeStamp - Propose (unixMill),TimeStamp - Commit (unixMill),"SUM of confirm latency (ms, All Txs)","SUM of confirm latency (ms, Broker1 Txs) (Duration: Broker1 proposed -> Broker1 Commit)","SUM of confirm latency (ms, Broker2 Txs) (Duration: Broker2 proposed -> Broker2 Commit)"
73,1,0,5,0,5,1779097359576,1779097359727,4302,0,4302
74,1,0,10,0,10,1779097361578,1779097361694,9909,0,9909
75,1,0,12,0,12,1779097363580,1779097363712,8949,0,8949
76,1,0,13,0,13,1779097365579,1779097365710,10232,0,10232
77,1,0,34,0,34,1779097367585,1779097367722,49825,0,49825
78,1,0,22,0,22,1779097369580,1779097369704,25301,0,25301
79,1,0,29,0,29,1779097371583,1779097371699,18080,0,18080
80,1,0,6,0,6,1779097373580,1779097373710,5886,0,5886
81,1,0,9,0,9,1779097375581,1779097375704,6143,0,6143
82,1,0,33,0,33,1779097377584,1779097377721,43419,0,43419
83,1,0,33,0,33,1779097379584,1779097379688,40816,0,40816
84,1,0,13,0,13,1779097381584,1779097381686,8148,0,8148
85,1,0,4,0,4,1779097383584,1779097383705,1556,0,1556
86,1,0,9,0,9,1779097385588,1779097385695,5232,0,5232
87,1,0,14,0,14,1779097387587,1779097387729,18350,0,18350
88,1,0,13,0,13,1779097389587,1779097389670,13903,0,13903
89,1,0,1,0,1,1779097391587,1779097391702,1319,0,1319
90,1,0,2,0,2,1779097393587,1779097393681,556,0,556
91,1,0,0,0,0,1779097395586,1779097395690,0,0,0
92,1,0,0,0,0,1779097397587,1779097397674,0,0,0
93,1,0,0,0,0,1779097399587,1779097399685,0,0,0
94,1,0,0,0,0,1779097401588,1779097401697,0,0,0
95,1,0,0,0,0,1779097403588,1779097403701,0,0,0
96,1,0,0,0,0,1779097405589,1779097405696,0,0,0
97,1,0,0,0,0,1779097407589,1779097407690,0,0,0
98,1,0,4,0,4,1779097409591,1779097409708,2769,0,2769
99,1,0,0,0,0,1779097411590,1779097411734,0,0,0
100,1,0,0,0,0,1779097413591,1779097413692,0,0,0
101,1,0,0,0,0,1779097415592,1779097415673,0,0,0
102,1,0,1,0,1,1779097417593,1779097417702,142,0,142
103,1,0,0,0,0,1779097419594,1779097419726,0,0,0
104,1,0,2,0,2,1779097421606,1779097421722,269,0,269
105,1,1,9,0,9,1779097423600,1779097423742,10303,0,10303
106,1,1,1,0,1,1779097425596,1779097425667,2052,0,2052
107,1,1,7,0,7,1779097427599,1779097427734,8632,0,8632
108,1,0,4,0,4,1779097429599,1779097429717,5211,0,5211
109,1,4,0,0,0,1779097431597,1779097431732,0,0,0
110,1,8,8,0,8,1779097433600,1779097433775,12565,0,12565
111,1,0,12,0,12,1779097435604,1779097435733,20146,0,20146
112,1,0,34,0,34,1779097437607,1779097437725,39746,0,39746
113,1,0,23,0,23,1779097439604,1779097439769,31501,0,31501
114,1,0,11,0,11,1779097441603,1779097441759,20297,0,20297
115,1,0,9,0,9,1779097443603,1779097443737,12937,0,12937
116,1,0,1,0,1,1779097445602,1779097445755,884,0,884
117,1,0,19,0,19,1779097447606,1779097447692,34498,0,34498
118,1,0,9,0,9,1779097449606,1779097449730,13576,0,13576
119,1,0,46,43,3,1779097451609,1779097451696,24847,19453,5394
120,1,0,178,23,6,1779097453631,1779097453733,390099,9563,4687
121,1,0,182,29,12,1779097455638,1779097455748,370108,10425,13330
122,1,0,151,23,4,1779097457634,1779097457744,305026,5851,3028
123,1,0,222,51,10,1779097459637,1779097459760,393660,9959,12645
124,1,44,141,0,4,1779097461631,1779097461693,298895,0,2732
125,1,20,149,44,1,1779097463640,1779097463843,328442,95958,818
126,1,0,162,20,7,1779097465641,1779097465784,324125,39201,12273
127,1,0,46,11,2,1779097467616,1779097467709,84115,20117,3338
128,1,0,3,0,3,1779097469610,1779097469750,5097,0,5097
129,1,0,4,0,4,1779097471611,1779097471762,3755,0,3755
130,1,0,1,0,1,1779097473612,1779097473734,643,0,643
131,1,0,13,0,13,1779097475616,1779097475735,13228,0,13228
132,1,0,0,0,0,1779097477611,1779097477739,0,0,0
133,1,0,5,0,5,1779097479614,1779097479717,6951,0,6951
134,1,0,5,0,5,1779097481615,1779097481747,7022,0,7022
135,1,0,1,0,1,1779097483614,1779097483741,578,0,578
136,1,0,7,0,7,1779097485615,1779097485741,4954,0,4954
137,1,0,5,0,5,1779097487616,1779097487735,5739,0,5739
138,1,0,5,0,5,1779097489616,1779097489737,4678,0,4678
139,1,0,4,0,4,1779097491618,1779097491742,3099,0,3099
140,1,0,5,0,5,1779097493618,1779097493740,2517,0,2517
141,1,0,7,0,7,1779097495620,1779097495731,6368,0,6368
142,1,0,9,0,9,1779097497620,1779097497759,10464,0,10464
143,1,0,6,0,6,1779097499621,1779097499796,5110,0,5110
144,1,0,8,0,8,1779097501621,1779097501759,5762,0,5762
146,2,4,17,0,17,1779097507483,1779097507705,51458,0,51458
147,2,0,4,0,4,1779097507824,1779097507896,972,0,972
148,2,0,9,0,9,1779097509827,1779097509932,7391,0,7391
149,2,0,1,0,1,1779097511827,1779097511933,251,0,251
150,2,0,13,0,13,1779097513831,1779097513937,11157,0,11157
151,2,0,1,0,1,1779097515829,1779097515925,212,0,212
152,2,0,3,0,3,1779097517830,1779097517910,1505,0,1505
153,2,0,3,0,3,1779097519830,1779097519935,3558,0,3558
154,2,0,1,0,1,1779097521830,1779097521940,171,0,171
155,2,0,6,0,6,1779097523832,1779097523943,2968,0,2968
156,2,0,0,0,0,1779097525831,1779097525918,0,0,0
157,2,0,1,0,1,1779097527834,1779097527957,1153,0,1153
158,2,0,3,0,3,1779097529842,1779097529969,3451,0,3451
159,2,0,0,0,0,1779097531846,1779097531935,0,0,0
160,2,0,4,0,4,1779097533837,1779097533995,4628,0,4628
161,2,0,0,0,0,1779097535834,1779097536078,0,0,0
162,2,0,0,0,0,1779097537835,1779097537962,0,0,0
163,2,0,0,0,0,1779097539835,1779097539953,0,0,0
