TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
66540295818822835199723499777486696516367029361372949194142540790655060953024,1779097239189,1779097240612,1779097336750,,,1779097240829,1779097336750,97561
93002882351298062013176110532827552076319579229559901571110155636555055315649,1779097459553,1779097460660,1779097460783,,,,,1229
94773406640853721935804651403927207121679983910178370010202276282292651182853,1779097461663,1779097462624,1779097507785,,,1779097462740,1779097507785,46121
22960801331747159982004751534252820867148922626607082323611679274952626357961,1779097463747,1779097466659,1779097466762,,,,,3014
82721590816662749299185640324239990828332364701063931050679314155938591990876,1779097224045,1779097224262,1779097261340,,,1779097224382,1779097261340,37294
30187465651269783482646670075077389977430459646788007003578414647268458221927,1779097232840,1779097234274,1779097304472,,,1779097234502,1779097304472,71632
9000730448514319266237216563828242884041749153218892639328766684024767211043,1779097255914,1779097257467,1779097257557,,,,,1642
49597464636802090721311683773178282465201467819609614601192262966020819773552,1779097453278,1779097454613,1779097454732,,,,,1454
105880467681515395741301831876341394442392505667937400170342412178668881317832,1779097453297,1779097455638,1779097455748,,,,,2451
105650855003262261733336664739435554432469148485910414826889113953000102171181,1779097455389,1779097456773,1779097478527,,,1779097456874,1779097478527,23138
113099188591890282249659561272365962420132630524024962437099299450429776131921,1779097455340,1779097457141,1779097457206,,,,,1866
90556573785515337810557610816592941868715521794742090013410319361660889300076,1779097455377,1779097457634,1779097457744,,,,,2366
55862219423232740920274131238501554556352521821700415997654868320326461185259,1779097251759,1779097254448,1779097254551,,,,,2791
114178343742443735288508506937156477976027531718359276659745063207007986920008,1779097457450,1779097459070,1779097459271,,,,,1821
79968023775396047325038773773345994856279574930210941916546910237349942528762,1779097463804,1779097465149,1779097465211,,,,,1407
64705469156166328617208797527081679193697554562103651511449260097997486614523,1779097232841,1779097234562,1779097306805,,,1779097234780,1779097306805,73964
94083827092503803750794269812404709265228820186360536802305846034908029956650,1779097241281,1779097242672,1779097348784,,,1779097242889,1779097348784,107502
97801776674784490835910835122032423628840027666367543663995872685442474677548,1779097249649,1779097251454,1779097251550,,,,,1901
51952794547008670563360514030529579215170694462361524016833627375785908302596,1779097255938,1779097258811,1779097258911,,,,,2973
7703162616521095606439383785734821299036278890269101054029443595523916461620,1779097459517,1779097461631,1779097461693,,,,,2176
61140703444362136630621655944942536576685172032922208382197525909250307302905,1779097461667,1779097462497,1779097507172,,,1779097462574,1779097507172,45504
102051848656213127089979454167962369858439732340791270912397865391283142664436,1779097463767,1779097466343,1779097466456,,,,,2689
13888498098808114215580783888731587042433513347570426526338905978025826288976,1779097217762,1779097218657,1779097236632,,,1779097218833,1779097236632,18870
13167787238688830052718900019407799601726839234041822608997682777226168733100,1779097224018,1779097226550,1779097226779,,,,,2761
24102690719999487520065320457946034234862385260070783640091185663783314585291,1779097230361,1779097233064,1779097233163,,,,,2802
59630238992621594649764396541028651642979365175501432877119989120224295539223,1779097257976,1779097260277,1779097260387,,,,,2410
66140579302760376118134689129656966341860526530252000215565365298797554710810,1779097463759,1779097466794,1779097466908,,,,,3148
3619039626235305254472617813296128890562338335643532980046304893364166918673,1779097215621,1779097218657,1779097218833,,,,,3212
90488779737556772979406452181449483984553806258729715781516276354802215062305,1779097247580,1779097250269,1779097250616,,,,,3036
34802127206442273657221874794132543713538799182971767256489256139009462608664,1779097262173,1779097265005,1779097265145,,,,,2972
32959814791434248917701625586121220408385891835379060262770559623773120221894,1779097215593,1779097217440,1779097217594,,,,,2000
31200182363370946671833003586495710855496747042146284158032424540722897248808,1779097245474,1779097246677,1779097367155,,,1779097246923,1779097367155,121680
80656228346012724860012782781502416508306655634527824113776832054500344244229,1779097451228,1779097452604,1779097452840,,,,,1611
25313720661683350819672945464018380181802518291162668801942461992990453135951,1779097455343,1779097457067,1779097457167,,,,,1824
42712458755539654006343139663840851138077997394085954357354978157198658619052,1779097457468,1779097458587,1779097458722,,,,,1253
26889140927115216036607969434588346297679680414719778771748256324566877808008,1779097459564,1779097460877,1779097500773,,,1779097460975,1779097500773,41208
60211355738566119733550634398980337495420279017541125245219545775437737599117,1779097461659,1779097462349,1779097507473,,,1779097462473,1779097507473,45814
106757549964844400611820041444271390498685404463269116678729103097277873756325,1779097239151,1779097240771,1779097240901,,,,,1750
53457070731544048411817001029288023062323831460880315262535813981342977391534,1779097219860,1779097220427,1779097230824,,,1779097220631,1779097230824,10964
68166822986330059771095856059654156599345287363285540691648148414418128078579,1779097221907,1779097224668,1779097224844,,,,,2936
110981243863178192653314389762810570497448627992805902356782057755835928199723,1779097226111,1779097228990,1779097229141,,,,,3030
13323902717035620426028147918954267603104651661447689275064522813577682225165,1779097245477,1779097246614,1779097367155,,,1779097246790,1779097367155,121677
39388263547376580924613852417988696481101922185863339740082271295694715775378,1779097251733,1779097254558,1779097254806,,,,,3072
105930475939259294335480819419184591963952684943129649810212451311808002946736,1779097255938,1779097258646,1779097258792,,,,,2853
72490781050012333508591517485680395487807127392147759044876460176016785550520,1779097463821,1779097464349,1779097514831,,,1779097464465,1779097514831,51010
35663038145940685910631656259384308727309855288021413111698497346173361644654,1779097465868,1779097468460,1779097468524,,,,,2655
70880544673903426410874196817194787650667007896509227786960066977766887441263,1779097217752,1779097220427,1779097220631,,,,,2879
67561094215710177193618034914389942586978553292360685069325395293311789925578,1779097226153,1779097226268,1779097270677,,,1779097226402,1779097270677,44524
67978540476131759283584633938756940094815211380222581048100918467724963568885,1779097253879,1779097255458,1779097411191,,,1779097255538,1779097411191,157311
75163840935598247312457921429597506237587365121511172060069228613913095955856,1779097253848,1779097256285,1779097256417,,,,,2568
